"pitcher","game_year","n_pitches","tunnel_quality_arsenal","tunnel_quartile","tunnel_bucket","avg_xRV","avg_actual_rv","tunneling_plus","percentile"
621389,2023,3735,0.56536109039877,"Q3","50-60%",-0.00839245114203444,0.00355100401606426,99.6,36.6
656234,2025,2853,0.547132861754952,"Q2","40-50%",-0.00836489646014575,-0.00724500525762355,99.6,36.6
656457,2024,417,0.535236756915986,"Q1 (Worst)","30-40%",-0.00841029531794258,-0.0176258992805755,99.6,36.6
656756,2023,8685,0.558121978878206,"Q3","40-50%",-0.00840984125414547,-0.0115785837651123,99.6,36.6
660604,2025,522,0.560994092233802,"Q3","40-50%",-0.00836870552344387,-0.00776436781609195,99.6,36.6
661527,2025,360,0.5620297560886,"Q3","40-50%",-0.00840392791942577,-0.00928333333333333,99.6,36.6
669145,2025,255,0.530270293859679,"Q1 (Worst)","30-40%",-0.00836302926781012,-0.0162235294117647,99.6,36.6
669713,2023,4347,0.540541064974628,"Q1 (Worst)","30-40%",-0.00837996191730806,-0.00365148378191856,99.6,36.6
670950,2025,348,0.565833748322938,"Q3","50-60%",-0.00837939605129389,0.00822413793103448,99.6,36.6
674370,2023,2820,0.550500674340123,"Q2","40-50%",-0.0083661363490969,-0.0104446808510638,99.6,36.6
676105,2024,1062,0.593737652363626,"Q4 (Best)","60-70%",-0.00841915713188088,0.00127966101694915,99.6,36.6
676265,2023,2106,0.546629945556293,"Q2","40-50%",-0.00835969365946318,0.00292022792022792,99.6,36.6
676962,2025,5277,0.567833068532761,"Q3","50-60%",-0.00840500241819525,-0.00242637862421831,99.6,36.6
681867,2024,5268,0.576883390900764,"Q4 (Best)","50-60%",-0.00839389701436765,-0.00763268792710706,99.6,36.6
682052,2023,564,0.580005327119483,"Q4 (Best)","50-60%",-0.00835804549492326,-0.00204787234042553,99.6,36.6
683568,2024,411,0.533061467483669,"Q1 (Worst)","30-40%",-0.00840366709561862,-0.0184014598540146,99.6,36.6
808963,2025,1857,0.524388220992916,"Q1 (Worst)","30-40%",-0.00842499802051648,-0.00978190630048465,99.6,36.6
543901,2023,546,0.544543932473297,"Q2","40-50%",-0.00831455462353156,-0.00437362637362637,99.5,35.8
544150,2024,6687,0.564799854970181,"Q3","50-60%",-0.00832042221598389,-0.00690309555854643,99.5,35.8
592791,2025,5937,0.55735784188775,"Q3","40-50%",-0.00830467487199338,-0.0145411824153613,99.5,35.8
622379,2025,504,0.58170372790804,"Q4 (Best)","50-60%",-0.00829533748384122,0.00653571428571429,99.5,35.8
622491,2024,8265,0.590290736187377,"Q4 (Best)","60-70%",-0.00829342155147491,-0.00971941923774955,99.5,35.8
641154,2024,8955,0.572978945891767,"Q4 (Best)","50-60%",-0.00829408815723344,-0.0101082077051926,99.5,35.8
641312,2025,630,0.549795643323363,"Q2","40-50%",-0.00831201290469229,0.0249809523809524,99.5,35.8
656412,2024,3021,0.567188228636886,"Q3","50-60%",-0.0082927126777387,-0.0115233366434955,99.5,35.8
663765,2025,1875,0.570188515158051,"Q4 (Best)","50-60%",-0.00829851027452387,-0.0035776,99.5,35.8
663903,2024,8895,0.568276043642023,"Q4 (Best)","50-60%",-0.00832607959268538,-0.00712344013490725,99.5,35.8
666745,2023,4326,0.547992234396935,"Q2","40-50%",-0.00829447589377611,-0.00885506241331484,99.5,35.8
669211,2023,1347,0.584387774777733,"Q4 (Best)","50-60%",-0.00832297722909487,0.000910913140311805,99.5,35.8
671096,2023,5652,0.567226057960901,"Q3","50-60%",-0.00833203528579907,-0.00596443736730361,99.5,35.8
671131,2023,1038,0.55786842556023,"Q3","40-50%",-0.00830025194544881,0.0028757225433526,99.5,35.8
672710,2023,3423,0.538556343034622,"Q1 (Worst)","30-40%",-0.0083473829122408,-0.00358019281332165,99.5,35.8
675921,2023,240,0.60748549750229,"Q4 (Best)","60-70%",-0.00829796540765528,-0.0012,99.5,35.8
676467,2025,4353,0.537591053682887,"Q1 (Worst)","30-40%",-0.00833014830752653,0.00168435561681599,99.5,35.8
676571,2025,1257,0.586941073682623,"Q4 (Best)","60-70%",-0.00833083230091191,-0.0134701670644391,99.5,35.8
696136,2023,1749,0.574392939966691,"Q4 (Best)","50-60%",-0.00834419154551073,-0.00736706689536878,99.5,35.8
489119,2023,5616,0.561832466361414,"Q3","40-50%",-0.00826110712101099,-0.0147569444444444,99.4,34.6
573009,2023,1710,0.583430572550268,"Q4 (Best)","50-60%",-0.00822092475971562,-0.0161315789473684,99.4,34.6
605488,2023,633,0.593152557413137,"Q4 (Best)","60-70%",-0.00820365905214401,-0.0430521327014218,99.4,34.6
607536,2024,5304,0.567055151171547,"Q3","50-60%",-0.0082202877358452,-0.00165101809954751,99.4,34.6
608648,2024,567,0.555021506074259,"Q2","40-50%",-0.00825751652290044,-0.0138465608465608,99.4,34.6
621139,2025,1143,0.54722951066952,"Q2","40-50%",-0.00826035309184203,-0.00203149606299212,99.4,34.6
622088,2023,270,0.530400212254586,"Q1 (Worst)","30-40%",-0.00820968128080292,-0.0271666666666667,99.4,34.6
624133,2025,7290,0.5590500732982,"Q3","40-50%",-0.00821472285213292,-0.0119893004115226,99.4,34.6
625643,2024,6327,0.556437751469122,"Q3","40-50%",-0.0082044910867501,-0.0187354196301565,99.4,34.6
641745,2024,2229,0.542465411753493,"Q1 (Worst)","40-50%",-0.00823451403277779,0.00252893674293405,99.4,34.6
646242,2024,498,0.533250147304245,"Q1 (Worst)","30-40%",-0.00820862025258143,0.0108072289156627,99.4,34.6
656290,2023,987,0.584269064336814,"Q4 (Best)","50-60%",-0.00824557011832036,-0.0172158054711246,99.4,34.6
656427,2023,7893,0.557338519161728,"Q3","40-50%",-0.00825696959835702,-0.00118129988597491,99.4,34.6
656731,2024,4086,0.538638641993954,"Q1 (Worst)","30-40%",-0.00821837398781659,-0.00930029368575624,99.4,34.6
663436,2025,6921,0.548032369899223,"Q2","40-50%",-0.00823409452933074,-0.00739921976592978,99.4,34.6
663903,2025,8550,0.568045628006018,"Q3","50-60%",-0.00826164401424313,-0.00852245614035088,99.4,34.6
664123,2024,165,0.56569969577995,"Q3","50-60%",-0.00820908809546381,-0.00261818181818182,99.4,34.6
666200,2024,3246,0.573630733498282,"Q4 (Best)","50-60%",-0.00821610742399009,-0.00910443622920518,99.4,34.6
666205,2023,4356,0.537646272129035,"Q1 (Worst)","30-40%",-0.0082212062917672,0.0106404958677686,99.4,34.6
669169,2023,663,0.534662983768937,"Q1 (Worst)","30-40%",-0.00827262548893602,0.00550226244343891,99.4,34.6
669276,2023,1164,0.594439736686369,"Q4 (Best)","60-70%",-0.00821006550188368,-0.0129510309278351,99.4,34.6
669302,2023,8742,0.540094912257392,"Q1 (Worst)","30-40%",-0.00823629835171683,-0.0128287577213452,99.4,34.6
670766,2023,318,0.56478749624625,"Q3","50-60%",-0.00825410044256747,0.00932075471698113,99.4,34.6
671111,2024,846,0.549406795419366,"Q2","40-50%",-0.00824023302013289,0.00108156028368794,99.4,34.6
676760,2024,1128,0.530922807944542,"Q1 (Worst)","30-40%",-0.0082411717235505,-0.00883244680851064,99.4,34.6
677161,2023,498,0.565058469790419,"Q3","50-60%",-0.00822751806249087,-0.00671084337349397,99.4,34.6
680897,2024,2202,0.524195255117745,"Q1 (Worst)","30-40%",-0.00826832315756379,0.00103133514986376,99.4,34.6
682175,2024,135,0.524162832867596,"Q1 (Worst)","30-40%",-0.00822692916780296,0.0171111111111111,99.4,34.6
702674,2025,1686,0.544352126167154,"Q2","40-50%",-0.00822769316302545,0.00110320284697509,99.4,34.6
450203,2024,8367,0.544970685476189,"Q2","40-50%",-0.00817863381806649,-0.0064887056292578,99.3,33.7
542585,2023,2958,0.548081998762831,"Q2","40-50%",-0.00816206070581502,-0.00344523326572008,99.3,33.7
571578,2025,7764,0.556315835813315,"Q3","40-50%",-0.00812554210359311,-0.00679791344667697,99.3,33.7
571882,2024,4083,0.553918087676194,"Q2","40-50%",-0.00815141997522804,-0.017991917707568,99.3,33.7
592332,2023,9171,0.534694507258405,"Q1 (Worst)","30-40%",-0.00813598925046554,-0.0110310762185149,99.3,33.7
607457,2023,450,0.531919976061431,"Q1 (Worst)","30-40%",-0.00819579007734622,0.0232133333333333,99.3,33.7
624133,2024,6789,0.542149211749868,"Q1 (Worst)","40-50%",-0.00818278551677826,-0.01385461776403,99.3,33.7
642239,2024,342,0.550647468012649,"Q2","40-50%",-0.00813099214540495,-0.0421228070175439,99.3,33.7
656288,2024,8607,0.551767500961344,"Q2","40-50%",-0.0081562747388342,-0.00447577553154409,99.3,33.7
663776,2023,7773,0.539602254271554,"Q1 (Worst)","30-40%",-0.00814547609595469,-0.00970822076418371,99.3,33.7
664192,2023,2031,0.566190168967637,"Q3","50-60%",-0.00819579456974263,-0.0109985228951256,99.3,33.7
664199,2023,3186,0.558599679506302,"Q3","40-50%",-0.00819477344640357,0.00222693032015066,99.3,33.7
664875,2024,3243,0.556183303734766,"Q3","40-50%",-0.00818554167303508,0.00368917668825162,99.3,33.7
669467,2025,8151,0.564790185133889,"Q3","50-60%",-0.00814068956738229,-0.00470960618329039,99.3,33.7
669947,2025,462,0.562383828256527,"Q3","40-50%",-0.00816021030867025,-0.00961688311688312,99.3,33.7
674370,2025,4134,0.563833144827956,"Q3","50-60%",-0.00817901938304343,0.00301161103047895,99.3,33.7
675650,2024,765,0.542636476281749,"Q1 (Worst)","40-50%",-0.00814244292183396,0.0217803921568627,99.3,33.7
676440,2024,8553,0.553206038860921,"Q2","40-50%",-0.00813948361927495,-0.0102104524728166,99.3,33.7
678020,2024,531,0.562527995434226,"Q3","40-50%",-0.0081806184231839,-0.0252033898305085,99.3,33.7
689520,2025,279,0.629755214223249,"Q4 (Best)","70-80%",-0.00815877459950492,-0.0574623655913978,99.3,33.7
693855,2025,2985,0.549536215942414,"Q2","40-50%",-0.00817744404693756,-0.0146492462311558,99.3,33.7
519293,2023,2583,0.552438233525194,"Q2","40-50%",-0.00811552586460425,-0.0241858304297329,99.2,32.7
543135,2024,7863,0.556546693866093,"Q3","40-50%",-0.00810062018625708,-0.0159206409767264,99.2,32.7
571510,2024,2007,0.546074045041366,"Q2","40-50%",-0.00810969493819365,-0.0172660687593423,99.2,32.7
571927,2023,5436,0.550371533685592,"Q2","40-50%",-0.00805163643363063,-0.00933995584988962,99.2,32.7
605513,2025,375,0.571838656936065,"Q4 (Best)","50-60%",-0.00804892083708546,0.018544,99.2,32.7
608032,2025,3129,0.543515975488431,"Q1 (Worst)","40-50%",-0.00811141935482807,-0.022313518696069,99.2,32.7
612434,2025,315,0.535774642360677,"Q1 (Worst)","30-40%",-0.00811657890832673,-0.00154285714285714,99.2,32.7
622072,2024,2265,0.564108547600603,"Q3","50-60%",-0.00808359307363407,0.00354304635761589,99.2,32.7
641927,2025,7062,0.569420732717854,"Q4 (Best)","50-60%",-0.00808772011140399,-0.00455819881053526,99.2,32.7
656427,2024,7416,0.558650966462029,"Q3","40-50%",-0.00806930107702869,-0.0128135113268608,99.2,32.7
656848,2025,978,0.592844201501191,"Q4 (Best)","60-70%",-0.0080662559810026,-0.00486503067484663,99.2,32.7
663562,2024,1095,0.534927139911684,"Q1 (Worst)","30-40%",-0.00807163981439335,0.00570684931506849,99.2,32.7
664062,2023,4989,0.555343822125083,"Q2","40-50%",-0.00807830051709924,-0.0117889356584486,99.2,32.7
669391,2023,168,0.567910991899331,"Q3","50-60%",-0.00808785773136021,0.01625,99.2,32.7
675989,2025,96,0.583656103378129,"Q4 (Best)","50-60%",-0.00808052257161762,0.00615625,99.2,32.7
676130,2023,2193,0.557410843019724,"Q3","40-50%",-0.00805966764758843,-0.0120519835841313,99.2,32.7
677976,2024,546,0.550505464498296,"Q2","40-50%",-0.00810267811711138,-0.00326923076923077,99.2,32.7
681347,2025,4611,0.540231503055543,"Q1 (Worst)","30-40%",-0.00807627977906226,-0.0116395575797007,99.2,32.7
681799,2024,1419,0.565526575737977,"Q3","50-60%",-0.00805486782523668,-0.00440803382663848,99.2,32.7
682990,2024,2433,0.563217823488231,"Q3","40-50%",-0.00805894854071336,-0.0104278668310727,99.2,32.7
686613,2024,8361,0.566264602472304,"Q3","50-60%",-0.00809652080062559,-0.0118668819519196,99.2,32.7
686654,2024,252,0.556625123415409,"Q3","40-50%",-0.0080545772146988,0.0475595238095238,99.2,32.7
686730,2024,4659,0.569689157707999,"Q4 (Best)","50-60%",-0.00809660045684296,0.00362524146812621,99.2,32.7
701643,2023,1914,0.549927859740193,"Q2","40-50%",-0.00806435683454685,-0.00674451410658307,99.2,32.7
800049,2024,1749,0.560479380367999,"Q3","40-50%",-0.00805580344230313,0.00514408233276158,99.2,32.7
489119,2025,609,0.572714226575015,"Q4 (Best)","50-60%",-0.00797023822575248,0.00838423645320197,99.1,31.8
547179,2025,6954,0.539992962306827,"Q1 (Worst)","30-40%",-0.00797972804412847,-0.00216695427092321,99.1,31.8
571927,2024,2259,0.54857783547514,"Q2","40-50%",-0.00804576097755322,-0.00526826029216467,99.1,31.8
592351,2024,4860,0.566357325365013,"Q3","50-60%",-0.00801664426916218,-0.0119487654320988,99.1,31.8
605135,2025,8475,0.542854481097032,"Q1 (Worst)","40-50%",-0.00798303292330073,-0.0068987610619469,99.1,31.8
608379,2024,7806,0.554377332790919,"Q2","40-50%",-0.00801741761904928,-0.0117267486548809,99.1,31.8
621097,2024,663,0.549479172450074,"Q2","40-50%",-0.0080073836148067,0.00269683257918552,99.1,31.8
641329,2024,1038,0.539918405526786,"Q1 (Worst)","30-40%",-0.00804178397613813,-0.00592774566473988,99.1,31.8
656232,2023,4158,0.555600442132019,"Q2","40-50%",-0.00798235052436952,0.00108874458874459,99.1,31.8
656288,2025,4029,0.544590684115363,"Q2","40-50%",-0.00802761088421376,-0.0117490692479523,99.1,31.8
656353,2023,2529,0.549327773353378,"Q2","40-50%",-0.00800608047634347,0.000538552787663108,99.1,31.8
656820,2023,300,0.545008510739944,"Q2","40-50%",-0.00803390055370983,0.02628,99.1,31.8
665622,2023,5646,0.544538624918162,"Q2","40-50%",-0.00803171872814595,-0.00440595111583422,99.1,31.8
669022,2025,8454,0.547615061656809,"Q2","40-50%",-0.00797012240635451,-0.00818630234208659,99.1,31.8
669302,2025,6303,0.547213928000292,"Q2","40-50%",-0.00802716841021973,-0.0137663017610662,99.1,31.8
670102,2025,3423,0.546358862951966,"Q2","40-50%",-0.00798805363517126,0.00197984224364592,99.1,31.8
676272,2025,348,0.536222111079655,"Q1 (Worst)","30-40%",-0.00802374532194618,0.0334568965517241,99.1,31.8
681006,2025,1839,0.527109679420232,"Q1 (Worst)","30-40%",-0.0080067590217552,-0.00222838499184339,99.1,31.8
681751,2025,357,0.531413692897421,"Q1 (Worst)","30-40%",-0.00801399017441059,0.0102436974789916,99.1,31.8
682847,2025,4500,0.550312997975687,"Q2","40-50%",-0.00799804617692765,-0.0120373333333333,99.1,31.8
689690,2023,123,0.553377546473175,"Q2","40-50%",-0.00800908613728541,-0.0488536585365854,99.1,31.8
690382,2025,474,0.610521408931625,"Q4 (Best)","70-80%",-0.00803240906486591,-0.00403164556962025,99.1,31.8
690986,2025,1761,0.548058354503497,"Q2","40-50%",-0.00799947011442345,-0.00917887563884157,99.1,31.8
458677,2024,2448,0.550893931628241,"Q2","40-50%",-0.00789935138800056,-0.000670343137254902,99,30.6
543135,2023,6642,0.55609481271341,"Q3","40-50%",-0.00796459880193397,-0.0120085817524842,99,30.6
543521,2023,3027,0.552928731791797,"Q2","40-50%",-0.00793160389647907,-0.00719722497522299,99,30.6
571760,2023,7806,0.577180059543287,"Q4 (Best)","50-60%",-0.0079559426073217,-0.00436433512682552,99,30.6
592767,2024,3036,0.567950397691184,"Q3","50-60%",-0.00789894934635201,-0.00914328063241107,99,30.6
605347,2023,2844,0.549032745783692,"Q2","40-50%",-0.00794657166239201,0.000286919831223629,99,30.6
623474,2023,1515,0.547540542065735,"Q2","40-50%",-0.00791870797630229,0.0032,99,30.6
641401,2024,291,0.568776506408916,"Q4 (Best)","50-60%",-0.0078956206778026,0.0537422680412371,99,30.6
641427,2023,318,0.559413402557888,"Q3","40-50%",-0.00790163082988243,-0.0198867924528302,99,30.6
641745,2023,2592,0.522503734356497,"Q1 (Worst)","30-40%",-0.00795100617081398,-0.00382291666666667,99,30.6
641793,2023,3948,0.585990466810414,"Q4 (Best)","60-70%",-0.00794789783268826,-0.0100395136778115,99,30.6
650633,2024,8610,0.545492195684483,"Q2","40-50%",-0.00789770618598675,-0.0133857142857143,99,30.6
650644,2025,5223,0.540036682292247,"Q1 (Worst)","30-40%",-0.00789838173550651,-0.00692935094773119,99,30.6
657024,2023,3171,0.579834047294686,"Q4 (Best)","50-60%",-0.00793205934633122,-0.0158647114474929,99,30.6
663776,2024,4332,0.531738638387593,"Q1 (Worst)","30-40%",-0.00793984657650872,-0.0056516620498615,99,30.6
666745,2024,1878,0.549183338865206,"Q2","40-50%",-0.00793556839056192,-0.0113178913738019,99,30.6
668943,2024,657,0.557316345378324,"Q3","40-50%",-0.00793519955538809,-0.00493150684931507,99,30.6
668968,2024,1308,0.567328676611191,"Q3","50-60%",-0.00793556147701407,-0.0182821100917431,99,30.6
669373,2023,3642,0.557387554744792,"Q3","40-50%",-0.00790024872781354,-0.0228756177924217,99,30.6
669713,2024,3225,0.563153626682465,"Q3","40-50%",-0.0079513388993029,-0.0118074418604651,99,30.6
670124,2023,1233,0.545509204631476,"Q2","40-50%",-0.00790766990082758,0.0139099756690998,99,30.6
670912,2023,8940,0.541441137650848,"Q1 (Worst)","40-50%",-0.00794012656301522,-0.00970201342281879,99,30.6
674444,2023,732,0.530823055880828,"Q1 (Worst)","30-40%",-0.00795668773760732,-0.00490983606557377,99,30.6
681190,2025,6441,0.542689569254698,"Q1 (Worst)","40-50%",-0.00791519039175122,-0.0128085700978109,99,30.6
681806,2024,105,0.545452686745157,"Q2","40-50%",-0.00796204220054538,0.0193714285714286,99,30.6
683155,2023,495,0.564967405096495,"Q3","50-60%",-0.00789394667054611,0.00505454545454545,99,30.6
683155,2024,6081,0.557652646063326,"Q3","40-50%",-0.00792995384767903,-0.00926196349284657,99,30.6
685326,2025,1503,0.54912868636156,"Q2","40-50%",-0.00790947240948335,0.00445508982035928,99,30.6
687798,2023,1176,0.564869954613593,"Q3","50-60%",-0.00795763492952778,0.00565051020408163,99,30.6
445926,2025,513,0.551131671979837,"Q2","40-50%",-0.00786071048332283,0.0307894736842105,98.9,29.5
502043,2025,825,0.563119265021645,"Q3","40-50%",-0.00781843167147599,0.0480327272727273,98.9,29.5
595345,2023,3039,0.545433569610275,"Q2","40-50%",-0.00786048735090123,-0.00617571569595262,98.9,29.5
607259,2025,7731,0.566644423953077,"Q3","50-60%",-0.00783635658613113,-0.00976949941792782,98.9,29.5
608379,2025,7995,0.561372551516311,"Q3","40-50%",-0.00784011277625892,-0.0137621013133208,98.9,29.5
621107,2023,7722,0.562215473478224,"Q3","40-50%",-0.00788960458322544,-0.0160831390831391,98.9,29.5
622663,2023,4890,0.564927759426038,"Q3","50-60%",-0.00787984061011051,0.00357730061349693,98.9,29.5
641482,2025,1782,0.570719647338155,"Q4 (Best)","50-60%",-0.0078387483929074,0.0064023569023569,98.9,29.5
641712,2024,4254,0.56196737078039,"Q3","40-50%",-0.00781766007253699,-0.00463751763046544,98.9,29.5
642152,2025,2523,0.548224370885546,"Q2","40-50%",-0.00783749682049089,-0.00943757431629013,98.9,29.5
656427,2025,8211,0.558160369268915,"Q3","40-50%",-0.00781585563299897,-0.00825392765801973,98.9,29.5
657240,2025,1035,0.546075287010217,"Q2","40-50%",-0.00788211770729201,-0.0034695652173913,98.9,29.5
663562,2025,750,0.539286545158844,"Q1 (Worst)","30-40%",-0.00785976258374285,0.039752,98.9,29.5
663687,2023,3324,0.53427659106955,"Q1 (Worst)","30-40%",-0.00784306595850522,-0.00417779783393502,98.9,29.5
665048,2023,1050,0.571143712040576,"Q4 (Best)","50-60%",-0.00783175419733327,-0.0084,98.9,29.5
668390,2024,858,0.539851449525155,"Q1 (Worst)","30-40%",-0.00788152311216035,-0.0154545454545455,98.9,29.5
669459,2024,435,0.606169046999027,"Q4 (Best)","60-70%",-0.00785488364696182,-0.0216,98.9,29.5
672282,2023,7779,0.544177759082474,"Q2","40-50%",-0.00787855445495237,-0.00715696104897802,98.9,29.5
676440,2023,6960,0.542554455695588,"Q1 (Worst)","40-50%",-0.00782969748607558,-0.0147094827586207,98.9,29.5
677944,2023,1233,0.533999053981007,"Q1 (Worst)","30-40%",-0.00787906475759267,-0.00516788321167883,98.9,29.5
680730,2024,7209,0.549716469052641,"Q2","40-50%",-0.00785952341303216,-0.0108297960882231,98.9,29.5
680730,2025,8112,0.554590336724507,"Q2","40-50%",-0.00784768042599461,-0.00698483727810651,98.9,29.5
683822,2024,168,0.558144044915101,"Q3","40-50%",-0.00788298618603481,-0.0345,98.9,29.5
686826,2023,1110,0.524145935892013,"Q1 (Worst)","30-40%",-0.0078212730406793,-0.0204108108108108,98.9,29.5
691769,2025,213,0.549891572805172,"Q2","40-50%",-0.00784826951599877,0.011830985915493,98.9,29.5
804636,2025,1113,0.531613754481766,"Q1 (Worst)","30-40%",-0.00784420471224947,0.00403234501347709,98.9,29.5
