"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","tunneling_plus_score","tunneling_plus_percentile","avg_actual_rv","avg_xRV"
664192,2023,3,"CU/FF/SI",6,4116,0.256079762733641,0.876300575201634,0.566190168967637,71.1,63.9,61,99.3,33.7,-0.0109985228951256,-0.00819579456974263
680684,2025,5,"CH/FF/SI/SL/ST",20,6564,0.273431326634384,0.858888277486708,0.566159802060546,71,77.9,32.7,101.5,56.3,0.00757038391224863,-0.00986454971778991
678606,2025,3,"CH/SI/SL",6,7248,0.281122876413677,0.851190307453964,0.56615659193382,71,82.7,22.5,111.3,98.6,-0.0126009933774834,-0.0174910628566218
680704,2024,4,"FF/FS/SI/SL",12,9027,0.258449665507574,0.873753667413172,0.566101666460373,71,65.9,56.4,101.7,58.2,-0.00486839481555334,-0.0100492865702086
477132,2023,5,"CH/CU/FF/FS/SL",20,24228,0.255001222486933,0.877089116905786,0.56604516969636,70.9,63,61.9,101.3,54.2,-0.0159163346613546,-0.00967601765537293
694361,2024,3,"CU/FF/SL",6,876,0.236352092558737,0.895734266874404,0.56604317971657,70.9,43.6,84.2,104.4,80.2,0.0149657534246575,-0.0121034948285454
676760,2025,4,"CH/FC/FF/ST",12,1476,0.249361738711645,0.882625714718585,0.565993726715115,70.8,58.1,69.7,101.1,51.7,-0.0375853658536585,-0.00959371383987673
693821,2025,4,"CH/FF/SI/SL",12,22626,0.286691752381297,0.845186372405887,0.565939062393592,70.8,86,16.3,100.8,48.4,-0.0037255369928401,-0.00932689423900175
696147,2023,2,"SI/SL",2,933,0.231177375373171,0.900668806009401,0.565923090691286,70.8,38.6,88.3,105.6,87.2,-0.0156563573883161,-0.0130155031913647
445276,2024,4,"FC/SI/SL/ST",12,7209,0.271529505991165,0.860296704444607,0.565913105217886,70.7,76.5,35.3,106.1,89.7,-0.02259875,-0.0134131564314885
657424,2025,6,"CH/CU/FF/SI/SL/ST",30,7965,0.253464933050765,0.878289225353996,0.565877079202381,70.7,62,63.5,98.1,23,-0.0101337099811676,-0.00726937802777095
642232,2024,5,"CH/FC/FF/SI/ST",20,18108,0.261780534209036,0.869953244201417,0.565866889205226,70.6,68.9,49.6,103.2,71,-0.0221736249171637,-0.0111580895793797
670950,2025,3,"CH/FF/SL",6,696,0.257500772806754,0.874166723839123,0.565833748322938,70.6,65,57,99.6,36.6,0.00822413793103448,-0.00837939605129389
657697,2024,3,"CU/FC/ST",6,1026,0.240053331327821,0.891601056319618,0.565827193823719,70.5,47.4,80.5,102.3,63.4,-0.018859649122807,-0.0105060629369807
598286,2023,5,"CH/FF/SI/SL/ST",20,7884,0.267849479091002,0.863750622906162,0.565800050998582,70.5,73.5,40.2,106.6,91.4,-0.0161117917304747,-0.0138348054435711
686839,2023,4,"FF/SI/SL/ST",12,5814,0.270674979559538,0.860884094879835,0.565779537219686,70.5,75.7,36,102.8,67.4,-0.0100758513931889,-0.0109067296559342
500779,2023,5,"CH/CU/FF/SI/SV",20,14748,0.232613578624336,0.89893360297011,0.565773590797223,70.4,39.9,87,96.1,12,-0.0108550488599349,-0.00568940547862096
593576,2025,5,"CH/FF/FS/SI/SL",20,6564,0.297246008971019,0.834250047173254,0.565748028072137,70.4,90.9,8.9,101.4,55.1,0.00579159049360146,-0.00975358278282673
678606,2024,4,"CH/FF/SI/SL",12,4284,0.3135010794156,0.817965984349243,0.565733531882421,70.3,96.2,3.2,116.2,99.7,-0.027046218487395,-0.0212750972652215
664123,2024,4,"CH/FF/SI/ST",12,495,0.309525578329606,0.821873813230294,0.56569969577995,70.3,95.3,4,99.4,34.6,-0.00261818181818182,-0.00820908809546381
608334,2025,5,"CH/CU/FF/SI/SL",20,5520,0.268882415288085,0.862472243491089,0.565677329389587,70.3,74.3,38.1,100.9,49.7,-0.0109326086956522,-0.00938145814594938
554431,2024,2,"FF/SL",2,525,0.221955618289528,0.909385898396159,0.565670758342844,70.2,29.9,92.5,102,60.7,0.0153771428571429,-0.0102916079894307
544727,2023,4,"FF/FS/SI/SL",12,2304,0.293730120226532,0.837510989291987,0.565620554759259,70.2,89.6,10.7,102.1,61.8,-0.00032258064516129,-0.0103018952921106
605513,2024,6,"CH/CU/FF/SI/SL/ST",30,13740,0.263535789682401,0.867678011986181,0.565606900834291,70.1,70.1,45.6,102.1,61.8,-0.0153646288209607,-0.0103385207175167
667463,2025,5,"CH/CU/FF/SI/SL",20,9384,0.256168574585597,0.874962873669509,0.565565724127553,70.1,64.1,58.6,103.6,74.3,0.000167519181585677,-0.0115148633875324
663568,2024,6,"CH/FC/FF/SI/SL/ST",30,11955,0.274398142276257,0.85670369751369,0.565550919894974,70.1,78.5,29.4,101.4,55.1,-0.00614178168130489,-0.00978853191009194
681799,2024,3,"FC/SI/ST",6,2838,0.215985512968257,0.915067638507697,0.565526575737977,70,24.4,94.3,99.2,32.7,-0.00440803382663848,-0.00805486782523668
666168,2023,4,"CU/FF/SI/SL",12,8010,0.221607370188204,0.909433861363965,0.565520615776084,70,29.7,92.6,102.8,67.4,-0.00414432989690722,-0.0109079674571748
663462,2024,3,"FF/SL/ST",6,702,0.238281103609336,0.892604484622514,0.565442794115925,69.9,45.5,81.7,102,60.7,0.0407948717948718,-0.0102446385058296
642546,2023,3,"CH/SI/SL",6,3318,0.266589177606657,0.864205932380098,0.565397554993377,69.9,72.4,40.9,104.7,82.2,-0.00240036231884058,-0.0123604634079155
621389,2023,5,"CH/CU/FC/FF/SI",20,15156,0.290134493889032,0.840587686908509,0.56536109039877,69.8,87.7,12.6,99.6,36.6,0.00355100401606426,-0.00839245114203444
676755,2024,3,"CH/FF/SL",6,600,0.282072074761338,0.848614014182214,0.565343044471776,69.8,83.7,19.6,104.6,81.8,-0.03674,-0.0122467657253219
683769,2024,3,"CH/FF/SL",6,6450,0.242929991247097,0.887724224241119,0.565327107744108,69.8,50.8,75.9,102.7,66.6,-0.0301637209302326,-0.0108232565684959
593423,2024,6,"FC/FF/FS/SI/SL/ST",30,39495,0.28568010264826,0.844946159311921,0.565313130980091,69.7,85.5,15.9,101.1,51.7,-0.00765134827193316,-0.00955128725754524
684320,2025,4,"FF/FS/SI/SL",12,10422,0.24446624163567,0.886120879979888,0.565293560807779,69.7,52.6,74.1,105.5,86.6,-0.0143376511226252,-0.0129520468453219
690953,2025,6,"CH/CU/FF/SI/SL/ST",30,10800,0.240878474322343,0.889657601193164,0.565268037757753,69.6,48.4,78.4,104.1,77.9,-0.00355277777777778,-0.0118500111572277
518585,2025,4,"FF/FS/SI/SL",12,7128,0.262809223613206,0.8677056712417,0.565257447427453,69.6,69.7,45.7,101.8,59.2,-0.0136085858585859,-0.0101345062899929
605397,2023,6,"CH/CU/FC/FF/SI/SL",30,23220,0.252341005293979,0.8780756788807,0.56520834208734,69.6,60.9,63.3,100.3,42.9,-0.016694246929541,-0.00893796947582058
541640,2025,5,"CH/CU/FC/FF/SI",20,1896,0.291069212719068,0.839339803494754,0.565204508106911,69.5,88.1,11.5,96.6,14.2,-0.00657594936708861,-0.0060715604768005
669212,2023,4,"CH/CU/FF/SL",12,10701,0.248798367015905,0.881533702693019,0.565166034854462,69.5,57.7,68.2,100.3,42.9,-0.00786963835155593,-0.00892211700892142
657044,2023,3,"FF/SI/SL",6,2658,0.278138533118732,0.852183784598052,0.565161158858392,69.4,81,23.9,111.4,98.6,-0.0229548532731377,-0.0175012717893059
666711,2025,3,"FF/SI/SL",6,1890,0.254986597537887,0.875294495232608,0.565140546385247,69.4,62.9,59.2,105.4,86,-0.0238603174603175,-0.012921623415905
657265,2023,4,"CH/FF/SI/ST",12,5805,0.246234685483558,0.88402168050416,0.565128182993859,69.4,54.9,71.5,100.7,47.1,-0.0135505443234837,-0.0092822847592807
542914,2023,4,"FF/FS/SI/SL",12,2916,0.238904212533706,0.891339764146806,0.565121988340256,69.3,46.1,80.1,96.8,15.5,-0.00771739130434783,-0.00626079238281818
677161,2023,3,"CH/FF/SL",6,1020,0.240599268704066,0.889517670876771,0.565058469790419,69.3,47.9,78.2,99.4,34.6,-0.00671084337349397,-0.00822751806249087
681343,2025,5,"CH/CU/FF/SI/SL",20,28980,0.261871908783946,0.868203386130263,0.565037647457105,69.2,69,46.6,100.8,48.4,-0.0141146228402866,-0.00928830187939356
642232,2025,5,"CH/FC/FF/SI/ST",20,12204,0.257904923314974,0.872151015412929,0.565027969363952,69.2,65.4,53.9,101.3,54.2,-0.00708947885939036,-0.00974395642392213
666157,2024,4,"CH/CU/FF/SI",12,16767,0.261582332152649,0.868392232961172,0.56498728255691,69.1,68.8,46.9,104.5,80.8,-0.0110719269994632,-0.0122115462533764
683155,2023,5,"CH/FC/FF/SL/ST",20,1980,0.2295009899785,0.90043382021449,0.564967405096495,69.1,37.1,88.1,99,30.6,0.00505454545454545,-0.00789394667054611
669438,2024,6,"CH/FC/FF/SI/SL/SV",30,5475,0.285118838662764,0.844792181082423,0.564955509872593,69.1,85.2,15.8,101,50.8,0.000216438356164383,-0.00946479985538383
622663,2023,6,"CH/FC/FF/SI/SL/ST",30,24540,0.255246437479653,0.874609081372423,0.564927759426038,69,63.4,57.9,98.9,29.5,0.00357730061349693,-0.00787984061011051
650895,2023,4,"CH/FF/SI/SL",12,1449,0.314553283958325,0.815189876862725,0.564871580410525,69,96.4,2.9,100.9,49.7,-0.00664331210191083,-0.00938217640408777
687798,2023,4,"CH/FF/SL/ST",12,3528,0.231118531624147,0.898621377603039,0.564869954613593,68.9,38.5,86.7,99,30.6,0.00565051020408163,-0.00795763492952778
544150,2024,4,"CH/CU/FC/FF",12,20061,0.244317020621598,0.885282689318764,0.564799854970181,68.9,52.3,73,99.5,35.8,-0.00690309555854643,-0.00832042221598389
669467,2025,4,"FF/KC/SI/SL",12,24453,0.275266610490874,0.854313759776903,0.564790185133889,68.9,79.2,26.1,99.3,33.7,-0.00470960618329039,-0.00814068956738229
670766,2023,3,"CH/SI/ST",6,636,0.266540688577433,0.863034303915065,0.56478749624625,68.8,72.4,39.1,99.4,34.6,0.00932075471698113,-0.00825410044256747
571863,2024,2,"FC/FF",2,60,0.245383717967382,0.884141967521174,0.564762842744277,68.8,53.9,71.9,95.2,8.8,0.08605,-0.00499530101951677
676961,2024,6,"CH/CU/FC/FF/SI/ST",30,900,0.244780965039405,0.884733518158346,0.564757241598875,68.7,53.1,72.4,97.8,21,0.0067,-0.00703804857184878
500779,2025,5,"CH/CU/FF/SI/SV",20,26088,0.239169639837394,0.890334603283177,0.564752121560286,68.7,46.4,79.2,98.3,24.5,-0.00965363385464581,-0.00738663142773523
666808,2024,3,"FC/SI/SL",6,6678,0.271519450572776,0.857951053635469,0.564735252104123,68.6,76.4,31.6,104.5,80.8,-0.00983808647654094,-0.0122260628834653
669432,2025,5,"CH/FF/SI/SL/ST",20,19512,0.282702295655583,0.846762189318518,0.564732242487051,68.6,84.1,17.8,103,69,-0.0279237392373924,-0.0110653245212003
434378,2023,4,"CH/CU/FF/SL",12,23418,0.226642074692405,0.902772986001105,0.564707530346755,68.6,34.4,89.5,104,77.4,-0.0160967117988395,-0.0118051295501619
666120,2025,3,"CH/CU/FF",6,1218,0.270253812828067,0.859138066090517,0.564695939459292,68.5,75.5,33.2,92.9,4.7,0.0172315270935961,-0.00321504204999082
607200,2024,5,"CH/FC/FF/SI/ST",20,34692,0.289593645312806,0.839786732139084,0.564690188725945,68.5,87.4,11.8,97.5,19.5,-0.0104278796264268,-0.00677881280856843
666214,2024,4,"CH/CU/FC/FF",12,11016,0.249439960574218,0.879868259212129,0.564654109893173,68.4,58.2,65.7,101.4,55.1,-0.00955355682747343,-0.00981425275908757
642547,2025,4,"CH/CU/FF/SL",12,27774,0.234182409926875,0.895035563734991,0.564608986830933,68.4,41.7,83.5,105.1,84.7,-0.0144306545690214,-0.0126373293553182
686563,2025,5,"CH/FC/FF/SI/ST",20,21516,0.269380538025299,0.859817705528851,0.564599121777075,68.4,74.7,34.5,98.5,26,0.00146291132180703,-0.00757899487980386
671111,2025,4,"CH/FF/SI/SL",12,1368,0.281094726504443,0.848039518527822,0.564567122516132,68.3,82.7,19,100.6,45.7,-0.0126513157894737,-0.00918677995995447
606303,2025,3,"FF/SI/SL",6,2658,0.199962388715975,0.929115371671007,0.564538880193491,68.3,13.3,96.7,103.9,76.6,0.00609480812641084,-0.0117605032051956
695418,2025,4,"CH/FF/SI/SL",12,19134,0.301301380404207,0.827744975181138,0.564523177792673,68.2,92,5.7,100.6,45.7,-0.00822859830667921,-0.00916568061972115
657006,2024,5,"CH/CU/FF/SI/SL",20,24552,0.253086916879404,0.875954673698035,0.564520795288719,68.2,61.6,60.4,100.6,45.7,-0.0202487781036168,-0.009168384921131
669923,2025,6,"CH/FF/FS/KC/SI/SL",30,31290,0.244591396465639,0.884407228198422,0.564499312332031,68.2,52.8,72.2,101.6,57.1,-0.0101021093000959,-0.00991225458133773
680744,2024,6,"FC/FF/FS/KC/SI/SL",30,6045,0.256552845110532,0.87237257027749,0.564462707694011,68.1,64.5,54.3,100.7,47.1,-0.00986600496277916,-0.00922950749016255
656546,2025,4,"FF/FS/SI/SL",12,10143,0.267425891148355,0.861464027092138,0.564444959120246,68.1,73.2,36.7,105.5,86.6,-0.0098997338065661,-0.0129618540687368
668941,2024,4,"CH/FF/SI/SL",12,8262,0.258954245430555,0.869718505279615,0.564336375355085,68,66.2,49.2,104.6,81.8,-0.0103050108932462,-0.0122603265943817
595897,2025,3,"FF/SI/SL",6,486,0.258561778473599,0.870059774131504,0.564310776302551,68,66,49.9,102.2,62.5,-0.00402469135802469,-0.0103822097320248
622072,2023,3,"CH/SI/SL",6,10224,0.247843716736962,0.880707244183501,0.564275480460231,67.9,56.7,66.9,100.5,44.6,-0.00890343601895735,-0.00908007527847352
517008,2023,2,"FC/FF",2,186,0.301526466415994,0.827010695820851,0.564268581118422,67.9,92.1,5.4,92.5,4.5,0.00104838709677419,-0.00291926137241159
669145,2023,5,"CH/CU/FF/SI/SL",20,2580,0.272961225861957,0.855547815013933,0.564254520437945,67.9,77.5,27.8,103.2,71,-0.00246261682242991,-0.0112175901489638
596001,2023,4,"CH/FF/SI/SL",12,12438,0.244066330605694,0.884403856121996,0.564235093363845,67.8,51.9,72.1,100.2,42,-0.00535415135929464,-0.00882993719480147
656240,2025,3,"FF/FS/SL",6,4230,0.298234092733914,0.830137833970923,0.564185963352419,67.8,91.2,6.7,97.3,18.1,-0.00693900709219858,-0.00658802299686284
657006,2025,5,"CH/CU/FF/SI/SL",20,3756,0.235815750001384,0.892555465893067,0.564185607947225,67.7,43.2,81.6,100.7,47.1,-0.00941214057507987,-0.00926230190428362
476595,2023,4,"CU/FC/SI/ST",12,2538,0.231990933290494,0.896327077858844,0.564159005574669,67.7,39.3,84.8,105.2,85.3,-0.00420996441281139,-0.012710674825771
641816,2023,4,"FC/FF/FS/SL",12,3780,0.225722300339232,0.902518328479958,0.564120314409595,67.7,33.6,89.3,103.3,71.9,-0.00433496332518337,-0.0112824082793483
622072,2024,3,"CH/SI/SL",6,4530,0.241185505329082,0.887031589872125,0.564108547600603,67.6,48.7,75.1,99.2,32.7,0.00354304635761589,-0.00808359307363407
622786,2024,4,"CH/FF/SI/SL",12,5760,0.263459112788488,0.864739712578299,0.564099412683394,67.6,70,41.6,102.4,64.1,-0.023165625,-0.0105271727013076
663558,2025,3,"CH/FC/FF",6,444,0.256436680367051,0.871758294405467,0.564097487386259,67.5,64.4,53,104.1,77.9,-0.0012027027027027,-0.011843421532634
607074,2024,5,"CH/CU/FC/FF/SL",20,37212,0.244322658092551,0.883863807996136,0.564093233044343,67.5,52.3,71.3,102.1,61.8,-0.00800773943889068,-0.0103601310310144
663158,2023,4,"CH/FF/SI/SL",12,4005,0.297832796723262,0.830217274886717,0.56402503580499,67.5,91.1,6.7,103.8,75.8,-0.0248067415730337,-0.011679756721309
621244,2024,5,"CH/FC/FF/SI/SV",20,34884,0.251867373688312,0.876169778173796,0.564018575931054,67.4,60.2,60.8,97.9,21.9,-0.0134447602131439,-0.00707290977451348
676508,2025,5,"CU/FC/FF/SI/ST",20,15144,0.240624894617257,0.8873935174829,0.564009206050079,67.4,48,75.6,105,83.9,-0.00805625990491284,-0.0125787363430983
663893,2025,4,"FC/FF/KC/SI",12,11160,0.260089493514777,0.867889269002593,0.563989381258685,67.3,67.3,46.2,108.6,96.5,-0.0132370967741935,-0.0153969832791224
694477,2025,6,"CH/FC/FF/SI/SL/SV",30,30060,0.271928797037482,0.856018026626914,0.563973411832198,67.3,77,28.7,97.5,19.5,-0.00905089820359281,-0.00679146711509165
665625,2025,2,"SI/SL",2,561,0.243814796859355,0.884120664675539,0.563967730767447,67.2,51.6,71.8,104.9,83.3,-0.00210160427807487,-0.0124705732611709
519293,2024,4,"CH/CU/FF/SL",12,6057,0.227033770389738,0.900881698569869,0.563957734479803,67.2,34.8,88.4,100,40.3,-0.00536363636363636,-0.00873144857990693
656232,2024,5,"CH/CU/FF/SI/ST",20,6072,0.241526986306624,0.886362859584649,0.563944922945637,67.2,49.2,74.3,100.8,48.4,0.0054604743083004,-0.00932818226568127
663738,2023,5,"CH/FF/KC/SI/SL",20,9696,0.279989752274998,0.847899630084195,0.563944691179596,67.1,81.9,18.8,97.2,17.6,-0.00824163568773234,-0.00652754486101389
608717,2023,5,"CH/CU/FF/SI/SL",20,16260,0.235657235774933,0.892178891278648,0.56391806352679,67.1,43,81,103,69,-0.0153552437223043,-0.0110282899458523
669796,2024,2,"FF/SL",2,267,0.238149549751502,0.889671586402228,0.563910568076865,67,45.3,78.4,99.8,38.4,-0.0161011235955056,-0.00858504855037363
669923,2024,6,"FC/FF/FS/KC/SI/SL",30,44475,0.247122127402532,0.880621468443555,0.563871797923043,67,55.7,66.6,102.5,65.3,-0.0141130610867364,-0.010608572090075
667463,2023,3,"CH/SI/SL",6,3150,0.317940478344118,0.809776886872078,0.563858682608098,67,97,2.1,105.8,88.1,-0.0125047619047619,-0.0132187560764578
669422,2025,5,"FC/FF/FS/SI/SL",20,6084,0.258291182355368,0.869421004220833,0.5638560932881,66.9,65.7,48.7,98.8,28.6,0.00367455621301775,-0.00776330522472577
543101,2023,5,"CH/FF/KC/SI/SL",20,18588,0.263961374158823,0.863709078262522,0.563835226210672,66.9,70.5,40.1,97.8,21,-0.00430106100795756,-0.00697551586891443
674370,2025,5,"CH/FC/FF/SI/SL",20,16536,0.277932705630348,0.849733584025564,0.563833144827956,66.8,80.8,20.7,99.3,33.7,0.00301161103047895,-0.00817901938304343
608717,2024,5,"CH/CU/FF/SI/SL",20,11892,0.235822327576926,0.891823112670025,0.563822720123475,66.8,43.2,80.6,101.3,54.2,-0.00884359233097881,-0.00973145779648441
657746,2025,6,"CU/FF/FS/SI/SL/ST",30,41925,0.239928102863983,0.887712040858087,0.563820071861035,66.7,47.2,75.9,101.9,59.9,-0.0118883720930233,-0.0101976410081123
519043,2024,3,"CH/FF/KC",6,5088,0.213501324636553,0.914095422585266,0.56379837361091,66.7,21.8,94.1,103,69,-0.0117299528301887,-0.0110370146892922
663554,2025,5,"FF/FS/SI/SL/SV",20,28224,0.276914105711746,0.850561270134916,0.563737687923331,66.7,80.2,21.8,99.9,39.4,-0.00692006802721088,-0.00859981544624975
642239,2025,5,"CH/FC/FF/FS/ST",20,4164,0.248183328828364,0.879259980726833,0.563721654777599,66.6,57,64.7,101.7,58.2,-0.0175475504322767,-0.00998580631018428
621112,2024,6,"CH/CU/FC/FF/SI/ST",30,18180,0.249542528823234,0.877886663929241,0.563714596376237,66.6,58.4,62.9,97.4,19,-0.00513793103448276,-0.00669348529068124
689017,2024,6,"CH/CU/FF/KC/SL/ST",30,17235,0.232866036976431,0.894441099346719,0.563653568161575,66.5,40.2,83.1,101.4,55.1,-0.00748738033072237,-0.00981262595205273
682990,2023,5,"CH/CU/FF/SI/SL",20,10392,0.257094096445133,0.870169982828476,0.563632039636805,66.5,64.7,50.1,100.3,42.9,0.00470697674418605,-0.00890486085655687
664875,2025,3,"FF/SI/ST",6,1620,0.252022780766678,0.875061351182078,0.563542065974378,66.5,60.4,58.9,105,83.9,-0.0239148148148148,-0.0125856678588375
592791,2023,7,"CH/CU/FC/FF/SI/SL/ST",42,45522,0.252586716342789,0.874358443141053,0.563472579741921,66.4,61.2,57.3,100.2,42,-0.00708900316455696,-0.00882530062805719
458681,2024,6,"CH/CU/FC/FF/SI/ST",30,30585,0.255164254300378,0.871758496163981,0.56346137523218,66.4,63.2,53,100,40.3,-0.00805795677799607,-0.00870301897873582
673858,2023,3,"CU/FF/SL",6,336,0.234545061434592,0.892233322720687,0.563389192077639,66.3,41.9,81.1,89.7,2.9,0.018625,-0.000695630216276706
571946,2025,3,"FF/FS/ST",6,4194,0.233363974934097,0.893410006823352,0.563386990878725,66.3,40.7,82.4,107.4,93.4,-0.0204721030042918,-0.0144603356408316
548389,2024,6,"CH/FC/FF/KC/SI/SL",30,20370,0.278291072799695,0.848323230938135,0.563307151868915,66.3,81.1,19.2,94.1,6.6,-0.00498674521354934,-0.00410575925221546
518886,2023,3,"FF/KC/ST",6,6726,0.186445086725793,0.940149310589475,0.563297198657634,66.2,8.3,97.9,107.6,94.2,-0.0164888492417484,-0.0146248151487773
554340,2024,6,"CH/CU/FF/SI/SL/ST",30,9285,0.249729810960799,0.876844950886899,0.563287380923849,66.2,58.7,61.5,104.9,83.3,-0.0201534733441034,-0.0125352733235597
694037,2025,4,"FF/FS/SI/SL",12,7542,0.270544609558447,0.856017344752481,0.563280977155464,66.1,75.6,28.7,103.5,73.5,-0.0140107398568019,-0.0114202366534656
682990,2024,6,"CH/CU/FC/FF/SI/SL",30,12165,0.269008130371097,0.857427516605365,0.563217823488231,66.1,74.4,30.6,99.2,32.7,-0.0104278668310727,-0.00805894854071336
666200,2025,5,"CH/FF/SI/SL/ST",20,36156,0.259955027154512,0.866477830724703,0.563216428939607,66,67.1,43.6,101.9,59.9,-0.013015604249668,-0.0102057961236025
672730,2023,4,"CH/FF/SI/SL",12,1494,0.314930947742862,0.811461549933949,0.563196248838406,66,96.5,2.4,103.2,71,0.0122760736196319,-0.0111976258084964
671106,2023,5,"CH/FC/FF/SL/ST",20,25596,0.267465021839836,0.858921034316879,0.563193028078357,66,73.2,32.9,100.2,42,-0.00651415094339623,-0.0088751851863255
650893,2024,5,"CH/CU/FC/FF/SI",20,12360,0.246804174625441,0.879571667138963,0.563187920882202,65.9,55.4,65.2,101.7,58.2,-0.00480873786407767,-0.00999002126922878
681402,2023,3,"CH/FF/SL",6,2400,0.230381494524257,0.895975376681028,0.563178435602642,65.9,37.8,84.3,102,60.7,0.004115,-0.0102770014542966
669713,2024,5,"CH/FC/FF/SI/ST",20,12900,0.241355813839728,0.884951439525202,0.563153626682465,65.8,48.9,72.7,99,30.6,-0.0118074418604651,-0.0079513388993029
502043,2025,6,"CH/CU/FC/FF/SI/ST",30,4125,0.249269599246546,0.876968930796744,0.563119265021645,65.8,58.1,61.8,98.9,29.5,0.0480327272727273,-0.00781843167147599
665665,2023,4,"CH/FF/SI/SL",12,2790,0.297180533297844,0.829051844733682,0.563116189015763,65.8,90.8,6.3,104.4,80.2,-0.000799352750809061,-0.0121388159389287
680767,2025,4,"CH/FC/FF/SL",12,8262,0.262347192909631,0.863869734727161,0.563108463818396,65.7,69.3,40.4,103.6,74.3,-0.00452069716775599,-0.0114826173842418
623433,2025,3,"CH/CU/FF",6,1428,0.268557868111806,0.857612673655692,0.563085270883749,65.7,74.1,31,94.7,7.4,0.00171848739495798,-0.00456305365594194
676775,2024,4,"FF/FS/SI/SL",12,7614,0.296590284887037,0.829467446168569,0.563028865527803,65.6,90.6,6.4,99.9,39.4,-0.00562884160756501,-0.00859928321704364
