"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal"
656222,2025,3,"CH/FC/FF",6,5496,0.271615901927363,0.888717696236794,0.580166799082078
680742,2025,5,"CH/CU/FF/SI/SL",20,8724,0.269915925931262,0.890335416355204,0.580125671143233
685126,2024,3,"CH/FF/SL",6,648,0.287000782281704,0.873132644165909,0.580066713223806
682052,2023,3,"CH/FF/SL",6,1128,0.262594337899438,0.897416316339529,0.580005327119483
685314,2023,2,"CU/SI",2,468,0.206218874471243,0.953730326237931,0.579974600354587
641941,2025,3,"FC/FF/FS",6,6408,0.285064990197498,0.874856576705809,0.579960783451654
694350,2025,3,"CH/CU/FF",6,2754,0.239932608329006,0.919962372972969,0.579947490650988
668338,2024,5,"CH/CU/FF/SI/ST",20,11208,0.291202660044656,0.868669841460785,0.579936250752721
677955,2025,4,"CH/FF/SI/SL",12,4392,0.298429290907758,0.861431482782098,0.579930386844928
681982,2024,5,"CH/FC/FF/SI/SL",20,5796,0.32594745790968,0.833823961491984,0.579885709700832
676092,2024,4,"FC/FF/SI/ST",12,6084,0.295233076112474,0.864456588974013,0.579844832543244
657024,2023,3,"FF/FS/SL",6,6354,0.296639162960144,0.863028931629228,0.579834047294686
657424,2023,3,"FF/SL/ST",6,672,0.291213240197682,0.868319093509999,0.579766166853841
519008,2023,3,"CH/SI/ST",6,306,0.365418535174865,0.794045707054849,0.579732121114857
677865,2024,3,"FC/SI/ST",6,594,0.244008867825817,0.915387641729475,0.579698254777646
663474,2023,3,"CU/FF/SL",6,1800,0.265771899653938,0.892982725814721,0.579377312734329
518876,2024,6,"CH/CU/FC/FF/SI/SL",30,17130,0.303934169772644,0.854800268984273,0.579367219378459
605483,2024,4,"CH/CU/FF/SL",12,15948,0.242073851877407,0.91663970556934,0.579356778723373
571479,2023,3,"CH/FF/SL",6,2736,0.277799174453865,0.880892538822504,0.579345856638184
668881,2025,3,"FF/FS/SL",6,10476,0.264704057068098,0.893788126630768,0.579246091849433
682842,2023,3,"FF/SI/SL",6,3108,0.273039084459559,0.885378339918097,0.579208712188828
605335,2024,5,"CH/FF/SI/SL/ST",20,1404,0.298656445623471,0.859646393179793,0.579151419401632
521230,2025,3,"CU/FF/SL",6,1392,0.249208992627804,0.909083883861148,0.579146438244476
622608,2023,3,"CH/FF/SL",6,708,0.301723202272234,0.856558323507315,0.579140762889774
593833,2023,2,"CH/FC",2,459,0.259587437544865,0.898692477724975,0.57913995763492
687330,2024,4,"FC/FF/SI/ST",12,9297,0.275810168601108,0.882373678117669,0.579091923359389
696136,2025,5,"CH/FF/SI/SL/ST",20,2580,0.275554484638554,0.882303470090431,0.578928977364492
663432,2024,3,"CH/FF/SL",6,5634,0.27461868298836,0.883170646106041,0.578894664547201
668678,2023,5,"CH/FC/FF/KC/SL",20,38964,0.285144642038191,0.872331302022863,0.578737972030527
681676,2024,4,"FC/FF/SI/SL",12,10710,0.297778712767418,0.85968444669682,0.578731579732119
571946,2024,3,"FF/FS/SL",6,5100,0.283332111855552,0.873976326804434,0.578654219329993
657024,2025,3,"FF/FS/SL",6,768,0.283534160504195,0.873588113094947,0.578561136799571
593576,2024,4,"FF/FS/SI/SL",12,9072,0.305163899608477,0.851656412591454,0.578410156099965
600921,2023,4,"CH/FF/SI/SL",12,6966,0.316609428050873,0.840174927527982,0.578392177789427
641154,2025,5,"CH/CU/FF/SI/ST",20,15096,0.25917867515938,0.897562821410698,0.578370748285039
606930,2025,4,"FC/FF/FS/SL",12,1314,0.302269848482595,0.854289105101897,0.578279476792246
554430,2024,6,"CU/FC/FF/FS/SI/ST",30,47010,0.276422289854614,0.880124014124918,0.578273151989766
694363,2025,4,"CH/FF/SI/SL",12,2502,0.305934451627813,0.850344237498484,0.578139344563148
640448,2024,3,"FF/FS/SL",6,6402,0.279911848592651,0.876280696688744,0.578096272640697
455119,2023,6,"FC/FF/FS/SI/SL/ST",30,10815,0.317746263612775,0.838394577414729,0.578070420513752
571948,2025,4,"CH/FF/SI/ST",12,10413,0.304468364701229,0.851619740052002,0.578044052376616
681916,2025,4,"FF/FS/SI/ST",12,1485,0.280174421716567,0.875857764181902,0.578016092949234
641745,2025,5,"CH/FF/SI/SL/ST",20,13356,0.277648549344862,0.878261756522885,0.577955152933874
606930,2023,2,"FC/FF",2,609,0.310621925423177,0.845160774126465,0.577891349774821
669193,2025,3,"FF/FS/SL",6,264,0.27162520320974,0.884107760086574,0.577866481648157
667463,2024,4,"CH/FF/SI/SL",12,7713,0.338769716155446,0.816850794882073,0.577810255518759
641656,2025,3,"FF/SI/SL",6,3846,0.28890711601565,0.866699510120012,0.577803313067831
670955,2024,4,"CH/FC/FF/ST",12,6003,0.260704896009015,0.894782530214238,0.577743713111626
683409,2024,3,"CH/FF/SL",6,3072,0.312759642535314,0.842686340104008,0.577722991319661
657277,2024,5,"CH/FC/FF/SI/ST",20,38388,0.299115850208855,0.856285001488996,0.577700425848926
666808,2023,3,"FC/SI/SL",6,6810,0.289353030106714,0.866000765492404,0.577676897799559
623465,2023,4,"FC/FF/SI/ST",12,8235,0.264548120415256,0.890758942790184,0.57765353160272
682171,2025,3,"FF/SI/ST",6,1380,0.267865758555048,0.887432251738509,0.577649005146779
608665,2025,5,"CH/CU/FF/SI/SL",20,3888,0.266926155207641,0.888364777464218,0.57764546633593
675919,2025,2,"SI/ST",2,63,0.161794169395378,0.993401476553234,0.577597822974305
680694,2024,4,"CU/FF/SI/SL",12,6066,0.257506039437998,0.897681221117993,0.577593630277996
458681,2023,5,"CH/CU/FC/FF/SI",20,37980,0.291166254869995,0.863809965326343,0.577488110098169
622250,2024,3,"CU/FF/SL",6,1704,0.226245570774111,0.928692240341263,0.577468905557687
686973,2023,5,"CH/FF/SI/SL/ST",20,13092,0.279916835363316,0.875017884783977,0.577467360073647
676254,2025,2,"SI/SL",2,3054,0.224313298409906,0.930562519885676,0.57743790914779
676254,2024,3,"FF/SI/SL",6,7320,0.251105474031718,0.903739999758778,0.577422736895248
665625,2023,2,"SI/SL",2,2739,0.291083040814343,0.863519396521875,0.577301218668109
664139,2023,4,"CH/FC/FF/ST",12,10926,0.269158360720322,0.885425793495164,0.577292077107743
571760,2023,4,"CH/CU/FF/SL",12,23418,0.235616937502307,0.918743181584267,0.577180059543287
596133,2024,4,"CH/FC/FF/KC",12,12294,0.280046042959299,0.874259928145883,0.577152985552591
666364,2023,4,"CH/CU/FF/SL",12,3528,0.2765616322753,0.877711115211664,0.577136373743482
687911,2025,4,"CH/FF/SI/ST",12,9387,0.258204082106212,0.896005226204643,0.577104654155428
805673,2024,5,"CH/CU/FC/FF/SL",20,8592,0.276433083348943,0.877632606194304,0.577032844771624
642528,2024,3,"CH/CU/SI",6,360,0.285923219177478,0.868105098901008,0.577014159039243
689254,2025,2,"FC/ST",2,2574,0.254247021192957,0.899769325414441,0.5770081733037
681867,2024,5,"CH/FC/SI/SL/ST",20,21072,0.299433878924891,0.854332902876637,0.576883390900764
647315,2025,3,"FC/SI/SL",6,762,0.264449475917746,0.889003726856598,0.576726601387172
621242,2025,2,"FF/SL",2,3198,0.256426745758397,0.896994521455091,0.576710633606743
663423,2023,5,"CU/FF/SI/SL/ST",20,5484,0.2427255629988,0.910613215656948,0.576669389327874
687396,2025,3,"FF/FS/SL",6,2196,0.262441897524571,0.890889952237132,0.576665924880852
656638,2024,4,"CH/FF/KC/SI",12,3393,0.278389341303835,0.874878610416741,0.576633975860288
693433,2025,5,"CH/FF/SI/SL/ST",20,32568,0.287990901187983,0.865175364106229,0.576583132647106
641427,2024,5,"CU/FC/FF/SI/SL",20,792,0.294041509126029,0.859086238193827,0.576563873659928
600917,2024,5,"CH/FC/FF/SI/SL",20,14388,0.280255438696438,0.872809281345989,0.576532360021214
625643,2023,4,"CH/CU/FF/SL",12,10800,0.249641240804458,0.903397547471649,0.576519394138054
656849,2024,5,"CH/CU/FF/SI/SL",20,22452,0.27352786697004,0.879399429615423,0.576463648292731
623352,2023,3,"CH/SI/SL",6,6252,0.25965493554305,0.893092375911976,0.576373655727513
656271,2023,4,"CH/FF/SI/SL",12,8226,0.305702094717174,0.847031166163075,0.576366630440124
573186,2023,6,"FC/FF/FS/SI/SL/SV",30,31965,0.30477803133243,0.847932167213623,0.576355099273027
621383,2024,5,"CH/FF/SI/SL/ST",20,14088,0.293289615366952,0.859405746849448,0.5763476811082
670970,2025,5,"CH/FC/FF/SI/SL",20,11928,0.287526676004705,0.865121489338624,0.576324082671664
647336,2023,4,"CH/FF/SI/SL",12,4806,0.275740009537557,0.876787803038647,0.576263906288102
701581,2024,3,"CH/FF/SL",6,6594,0.26655986107191,0.88578162739451,0.57617074423321
701542,2024,5,"CH/FC/FF/SI/ST",20,5496,0.268814156923922,0.883501697076226,0.576157927000074
605463,2025,5,"FF/FS/SI/SL/ST",20,6432,0.274565398920731,0.877716218900553,0.576140808910642
592779,2024,4,"FC/FF/SI/ST",12,2385,0.265453462574358,0.886578148194777,0.576015805384567
669721,2025,4,"FF/FS/SL/ST",12,1647,0.283183057231921,0.868826808073798,0.57600493265286
607455,2025,4,"CH/FF/SI/SL",12,9585,0.255639402754672,0.89604344603136,0.575841424393016
657097,2023,3,"CH/FF/ST",6,5562,0.220851909769886,0.930814753065876,0.575833331417881
613534,2023,3,"FF/SI/SL",6,2172,0.263849570684826,0.88774696842855,0.575798269556688
656945,2024,2,"FF/SL",2,3483,0.232589764869255,0.91883453907489,0.575712151972073
693821,2024,4,"CH/FF/SI/SL",12,7767,0.29664610148958,0.854766293115925,0.575706197302753
640470,2024,4,"FC/FF/SI/SL",12,2943,0.284028375665944,0.867241192638956,0.57563478415245
607259,2023,5,"CH/CU/FC/FF/SI",20,20952,0.282544647638524,0.868541462375665,0.575543055007094
573009,2024,4,"CH/CU/FF/SI",12,7803,0.275512321061859,0.875390848920156,0.575451584991008
667725,2024,4,"CU/FC/FF/SL",12,5148,0.269530665289543,0.88129875277446,0.575414709032002
664129,2025,3,"FF/SI/SL",6,654,0.277230952686944,0.873381859221397,0.575306405954171
608678,2024,6,"CH/FC/FF/SI/SL/ST",30,5415,0.281936687733037,0.868665880878657,0.575301284305847
666659,2025,4,"CH/FF/SI/SL",12,1665,0.321622488779082,0.828958198195344,0.575290343487213
668674,2024,4,"CH/FF/SI/SL",12,8523,0.283601675112592,0.866955849445429,0.57527876227901
641835,2025,2,"SI/SL",2,888,0.250902409802084,0.899569950892691,0.575236180347387
641360,2023,3,"CH/FF/SL",6,7368,0.258987896460107,0.891454349909215,0.575221123184661
663546,2023,3,"CH/KC/SI",6,3066,0.273186466807625,0.877166221585716,0.575176344196671
663978,2025,6,"CH/CU/FC/FF/SI/SL",30,38475,0.285695381389496,0.864644664428348,0.575170022908922
694813,2023,5,"CH/FC/FF/SI/SL",20,6540,0.302599617980918,0.847534036284316,0.575066827132617
678316,2025,3,"CH/CU/FF",6,480,0.218130306604701,0.931984382642065,0.575057344623383
676106,2023,4,"CH/FF/SI/SL",12,1746,0.292667020031445,0.857443319731553,0.575055169881499
685801,2025,4,"CU/FF/SI/SL",12,2034,0.279665606868061,0.870396355939663,0.575030981403862
694350,2024,3,"CH/CU/FF",6,624,0.23405722067303,0.91594518578018,0.575001203226605
671131,2024,5,"FC/FF/FS/SI/SL",20,1620,0.284758613991904,0.865116029475329,0.574937321733617
687362,2024,4,"CH/FC/FF/ST",12,1242,0.273706530709276,0.876143843849134,0.574925187279205
641941,2023,4,"CU/FC/FF/FS",12,9549,0.267590458842862,0.882222258987295,0.574906358915079
554430,2023,6,"CH/CU/FC/FF/SI/ST",30,47325,0.259939041136587,0.889864711040891,0.574901876088739
641302,2023,5,"CH/FC/FF/SI/SL",20,8148,0.304985046931606,0.844745090837205,0.574865068884406
676974,2024,4,"CH/FF/SI/SL",12,8703,0.288927529682887,0.860745182427106,0.574836356054997
682254,2025,2,"FF/SL",2,2577,0.290723747054549,0.858806150767203,0.574764948910876
622694,2024,5,"CH/FC/FF/SI/SL",20,3012,0.275228668058702,0.874209897500242,0.574719282779472
605452,2025,5,"CH/CU/FF/SI/SL",20,10344,0.296999668825714,0.852308059117523,0.574653863971618
676395,2024,3,"CH/FF/SL",6,5670,0.281681361940852,0.867553001820024,0.574617181880438
656186,2025,4,"CH/FF/SI/SL",12,4104,0.305602071244448,0.843426279852557,0.574514175548503
453178,2023,3,"FC/FF/FS",6,1854,0.27794269526095,0.871028594412078,0.574485644836514
641154,2023,5,"CH/CU/FF/SI/ST",20,36276,0.250506203449902,0.898449675227107,0.574477939338504
608718,2024,4,"CH/FF/SI/SL",12,9198,0.288218937806467,0.860597549592177,0.574408243699322
696136,2023,6,"CH/CU/FC/FF/SI/SL",30,8745,0.28039177275615,0.868394107177233,0.574392939966691
641927,2023,5,"CH/CU/FF/SL/ST",20,27912,0.238139696398919,0.91062508049425,0.574382388446584
669391,2025,5,"CH/FC/FF/SI/ST",20,1368,0.252412738296979,0.89626747118709,0.574340104742034
693433,2024,5,"CH/FF/SI/SL/ST",20,20580,0.27813301886271,0.87054025834984,0.574336638606274
643338,2025,3,"FF/SI/SL",6,4254,0.275646364018554,0.872986957384655,0.574316660701604
607481,2025,4,"CU/FF/SI/ST",12,8388,0.240679561894597,0.907911119895405,0.574295340895001
622065,2023,4,"CH/CU/FF/SI",12,7893,0.293141578116835,0.855401366836126,0.57427147247648
683627,2025,5,"CH/CU/FC/FF/SL",20,7296,0.293787376122489,0.854703979000881,0.574245677561685
488984,2023,5,"CH/CU/FC/FF/SI",20,4404,0.293833170620364,0.854578929789828,0.574206050205096
605488,2024,5,"CH/FC/FF/SL/ST",20,6780,0.267950422151452,0.880442336530305,0.574196379340878
643256,2023,3,"FF/SI/SL",6,2226,0.304586701461585,0.843638232939792,0.574112467200688
641793,2024,5,"FF/FS/SI/SL/ST",20,29820,0.276244532058059,0.871973500538491,0.574109016298275
445926,2024,5,"CH/CU/FC/SI/SL",20,12528,0.258330688981742,0.889881472081626,0.574106080531684
676979,2024,5,"CH/FC/FF/SI/ST",20,28404,0.269328143971327,0.878882409246597,0.574105276608962
657277,2023,4,"CH/FF/SI/ST",12,28620,0.314791113549632,0.83336387175957,0.574077492654601
680735,2023,5,"CH/CU/FC/FF/SL",20,6936,0.281649793069824,0.866423156272881,0.574036474671353
666619,2024,2,"SI/SL",2,327,0.274612031018713,0.873323601660765,0.573967816339739
656271,2024,4,"CH/FF/SI/SL",12,5175,0.306283592869655,0.841503955264162,0.573893774066909
676510,2025,2,"CU/SI",2,63,0.150959745212568,0.996770431339823,0.573865088276196
657240,2023,4,"CH/FF/SL/ST",12,10917,0.268036067056209,0.879616470184264,0.573826268620236
571656,2024,4,"CH/FF/SI/SL",12,10503,0.278483944994795,0.869155985920407,0.573819965457601
700669,2025,5,"CH/CU/FF/SI/SL",20,9072,0.285621748789089,0.861785732921856,0.573703740855472
682120,2024,4,"CU/FF/SI/SL",12,9099,0.260036509376862,0.887315654966426,0.573676082171644
675911,2025,4,"CH/CU/FF/SL",12,18990,0.244713503999975,0.902552984972349,0.573633244486162
666200,2024,4,"CH/FF/SI/SL",12,9738,0.297493851310562,0.849767615686001,0.573630733498282
683769,2025,3,"CH/FF/SL",6,6294,0.245873083428757,0.901349656429577,0.573611369929167
518489,2024,4,"FC/FF/SI/SL",12,3366,0.286976260827207,0.860240470242971,0.573608365535089
687377,2024,3,"CH/FF/SL",6,582,0.300694488266263,0.846508860075277,0.57360167417077
601713,2024,5,"CU/FC/FF/SL/ST",20,28608,0.258938633852376,0.888213895404902,0.573576264628639
570666,2023,4,"CH/FF/SI/SL",12,4167,0.269008253467578,0.878143905296144,0.573576079381861
668678,2025,6,"CH/FC/FF/KC/SI/SL",30,47010,0.279779141466403,0.867267888688121,0.573523515077262
661395,2024,3,"FF/FS/KC",6,5280,0.248238167285481,0.898714272707683,0.573476219996582
554430,2025,6,"CU/FC/FF/FS/SI/ST",30,35895,0.254591137521799,0.892285681926337,0.573438409724068
640448,2025,3,"FF/FS/SL",6,5076,0.280147575600823,0.866655442179921,0.573401508890372
670174,2025,5,"CH/FC/FF/SI/SL",20,2484,0.274277371757649,0.872439259866638,0.573358315812143
593423,2025,6,"FC/FF/FS/SI/SL/ST",30,10620,0.28856833023122,0.8578014323054,0.57318488126831
641154,2024,5,"CH/CU/FF/SI/ST",20,35820,0.250747195701321,0.895210696082212,0.572978945891767
608566,2023,4,"FF/KC/SI/SL",12,2682,0.292372381736366,0.853468472416867,0.572920427076617
606965,2024,5,"CH/FC/FF/SI/ST",20,6396,0.274360424377194,0.871445122040378,0.572902773208786
693433,2023,5,"CH/FF/SI/SL/ST",20,17376,0.272037745447856,0.873762359573106,0.572900052510481
670955,2025,5,"CH/FC/FF/SI/ST",20,14568,0.285670220693204,0.860113698250785,0.572891959471994
670167,2025,5,"CH/FC/FF/SI/ST",20,12564,0.27110090398513,0.874533002511767,0.572816953248449
656876,2025,6,"CH/CU/FC/FF/SI/ST",30,34740,0.256373614443737,0.889068874679154,0.572721244561445
489119,2025,5,"CH/FC/FF/SI/ST",20,2436,0.30171247613044,0.84371597701959,0.572714226575015
686613,2023,5,"CH/FC/FF/KC/ST",20,32628,0.252325694814543,0.893077764509394,0.572701729661968
621389,2024,4,"CH/CU/FC/SI",12,10179,0.288350797951021,0.857047860384809,0.572699329167915
686580,2024,4,"CU/FC/FF/ST",12,7299,0.271613102215981,0.873780609334336,0.572696855775159
670241,2023,4,"CH/FC/FF/SL",12,2772,0.306991389345384,0.838372970389148,0.572682179867266
605463,2024,4,"FF/FS/SI/ST",12,10827,0.262678345580041,0.882641111597852,0.572659728588947
622663,2024,6,"CH/FC/FF/SI/SL/ST",30,43320,0.278184504040538,0.867091239300109,0.572637871670323
656641,2024,4,"CH/CU/FF/SL",12,7317,0.230036400820327,0.915012752181934,0.572524576501131
640462,2023,5,"CH/FF/SI/SL/ST",20,11352,0.271131551604682,0.873913734061217,0.57252264283295
686613,2025,6,"CH/FC/FF/KC/SI/SL",30,44430,0.272326094254424,0.87268149040319,0.572503792328807
554340,2023,5,"CH/CU/FF/SI/SL",20,13152,0.254738445982999,0.890258106220635,0.572498276101817
670766,2025,4,"CH/FF/SI/ST",12,774,0.278947725646736,0.865959009807457,0.572453367727097
675911,2024,4,"CH/CU/FF/SL",12,1602,0.242177784918499,0.90271631465945,0.572447049788974
664744,2023,2,"FF/SL",2,60,0.272170343798542,0.8726948549398,0.572432599369171
663462,2025,5,"CU/FF/SI/SL/ST",20,1308,0.275472559500568,0.869388075156152,0.57243031732836
643511,2024,2,"SI/SL",2,2988,0.25853196021319,0.886293875265869,0.572412917739529
622075,2023,4,"CH/FF/SI/ST",12,7146,0.250224805450121,0.894456360102337,0.572340582776229
605540,2023,5,"CH/CU/FF/SI/SL",20,12516,0.282030755206132,0.862542059437231,0.572286407321681
642121,2024,4,"CH/FC/FF/ST",12,2628,0.2520435395268,0.892476757404878,0.572260148465839
541640,2023,7,"CH/CU/FC/FF/SI/SL/ST",42,17244,0.281436696941301,0.863057166323017,0.572246931632159
805673,2025,6,"CH/CU/FC/FF/SI/SL",30,20295,0.294738007747783,0.849712589811319,0.572225298779551
676969,2024,4,"FC/FS/KC/SI",12,1737,0.251813863749031,0.892495942681262,0.572154903215147
656849,2023,5,"CH/CU/FF/SI/SL",20,23568,0.267278616546069,0.876985813676821,0.572132215111445
650893,2023,5,"CH/CU/FC/FF/SI",20,11100,0.261890665751815,0.882315946243423,0.572103305997619
694813,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,38754,0.29155439805719,0.852593170754635,0.572073784405912
518886,2024,3,"FF/KC/ST",6,5748,0.202965832960743,0.941088425658072,0.572027129309407
650556,2023,2,"FF/SL",2,3621,0.194869308977326,0.949109708508238,0.571989508742782
592155,2024,3,"FC/FF/ST",6,4170,0.243193132518806,0.90065377039971,0.571923451459258
686752,2024,5,"CH/CU/FC/FF/SL",20,25728,0.248663120852999,0.895147614805971,0.571905367829485
678022,2025,4,"CH/FC/FF/ST",12,5688,0.260598661065906,0.883172649889767,0.571885655477836
641672,2023,4,"CH/FC/FF/SI",12,4248,0.292160663626236,0.851557857991126,0.571859260808681
661395,2025,4,"FF/FS/KC/ST",12,9657,0.247502603540051,0.896204303999731,0.571853453769891
605513,2025,6,"CH/CU/FF/SI/SL/ST",30,1875,0.261094278953433,0.882583034918697,0.571838656936065
682052,2025,5,"CH/FC/FF/SI/SL",20,19992,0.276505839210956,0.867170971417126,0.571838405314041
683409,2025,3,"CH/FF/SL",6,6132,0.319582313592246,0.824073437138489,0.571827875365367
683175,2025,3,"CU/FF/ST",6,2262,0.212698990917213,0.930884836304783,0.571791913610998
682120,2025,4,"CU/FF/SI/SL",12,6750,0.251665690740738,0.891826594725465,0.571746142733102
642545,2023,4,"CH/FF/SI/SL",12,12141,0.280813159874268,0.862609016784312,0.57171108832929
621016,2024,4,"CH/FF/SI/ST",12,2871,0.280229975180862,0.863172615913458,0.57170129554716
686294,2023,4,"CH/FC/FF/SL",12,4122,0.252312706564949,0.891042706528743,0.571677706546845
666157,2025,4,"CH/CU/FF/SI",12,22302,0.286047027371926,0.857200783276539,0.571623905324233
623211,2023,4,"CH/FC/FF/SI",12,9108,0.309838877346117,0.833307640422043,0.57157325888408
694363,2023,3,"CH/FF/SL",6,5172,0.28901145547189,0.854112877540539,0.571562166506214
621053,2025,5,"CH/FC/FF/SI/ST",20,11880,0.271206434739218,0.871817742367129,0.571512088553174
669372,2024,4,"CH/FF/SI/SL",12,4599,0.295568290768529,0.847401353818343,0.571484822293436
489446,2024,2,"FF/FS",2,3060,0.304179363707287,0.838669356627604,0.571424360167445
623352,2025,3,"CH/SI/SL",6,5082,0.253471594037341,0.889320729371476,0.571396161704409
657746,2024,5,"FF/FS/SI/SL/ST",20,25272,0.272151087166387,0.870509181678595,0.571330134422491
669194,2025,5,"CH/CU/FC/FF/SL",20,29592,0.266516228770184,0.876039631034938,0.571277929902561
