"pitcher","game_year","pitch_arsenal","n_pitches","avg_actual_rv","xrv_percentile","tunnel_quality_arsenal","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","num_pitch_types","total_pitches","total_combinations"
686539,2023,"SI/SL/ST",579,0.0042020725388601,15.7,0.538589874282539,0.24323713155925,0.833942617005826,15.9,51.1,8.2,3,1128,6
641482,2024,"CH/FC/FF/SI/SL/ST",8547,-0.00947385047385047,54.1,0.538582176329566,0.205935621199569,0.871228731459563,15.9,16.5,52,6,42735,30
672710,2023,"CH/CU/FF/SL/ST",3423,-0.00358019281332165,31.7,0.538556343034622,0.205796190164296,0.871316495904948,15.9,16.5,52.1,5,13692,20
677958,2025,"CH/CU/FC/FF/SI/SL",3381,-0.00296894409937888,29.9,0.538545751684454,0.227511366346989,0.849580137021919,15.8,34.9,20.1,6,16905,30
663542,2025,"FC/FF/SI/ST",954,0.00166352201257862,20,0.538499297626197,0.202710466348733,0.874288128903662,15.8,14.5,57.3,4,2844,12
543294,2023,"CH/CU/FF/SI",6324,-0.0141143263757116,71.8,0.538497993782093,0.224253393899705,0.85274259366448,15.7,31.6,24,4,18963,12
623451,2024,"CU/FF/SI",153,0.00274509803921569,18,0.538478995798431,0.151454292974322,0.92550369862254,15.7,2,96.7,3,234,6
543056,2023,"CH/FC/FF/KC/SI/ST",2478,-0.0156331719128329,76.7,0.538417449809835,0.21918395302785,0.857650946591821,15.6,26.9,30.8,6,12390,30
676282,2025,"CH/CU/FF/SL",4911,-0.0126493585827734,65.6,0.538344906305298,0.204539099471012,0.872150713139584,15.6,15.6,53.9,4,14733,12
518516,2023,"CH/CU/FC/FF",1050,0.0158,6.3,0.538342109339225,0.216527112321553,0.860157106356897,15.6,24.3,34.9,4,3150,12
623474,2024,"CH/CU/FF/SI/SL",567,-0.00656084656084656,41.8,0.53833899078689,0.230440969029082,0.846237012544697,15.5,37.6,16.6,5,2268,20
666215,2025,"CU/FC/FF/SI/SV",768,0.01698828125,5.9,0.538332917047159,0.18421247585292,0.892453358241397,15.5,6.8,81.6,5,3036,20
663623,2024,"CH/CU/FC/FF/SI/SL",9138,-0.00892449113591596,52.2,0.538322086418756,0.218639761567013,0.8580044112705,15.4,26.2,31.4,6,45690,30
681882,2023,"KC/SI/SL",1311,-0.00130892448512586,26.4,0.538287918253256,0.163417474611705,0.913158361894807,15.4,2.9,94.2,3,2622,6
518617,2023,"CH/FC/FF/SI/ST",2988,-0.0171004016064257,81,0.538262418191733,0.242569361092477,0.833955475290989,15.3,50.3,8.3,5,11952,20
608717,2025,"CH/CU/FF/SI/SL",1233,0.0119270072992701,8.6,0.538241753936389,0.206100219646303,0.870383288226474,15.3,16.7,50.6,5,4872,20
656458,2024,"FF/SL",141,0.0748936170212766,0.2,0.538233143061511,0.226245911492488,0.850220374630533,15.3,33.7,20.9,2,141,2
681892,2023,"FC/SI/ST",576,-0.0217239583333333,91.5,0.538163322530768,0.198381846108821,0.877944798952714,15.2,12,63.2,3,1116,6
675627,2024,"FC/FF/KC/SI/SL",2481,-0.0122744860943168,64.5,0.53810409324897,0.231709217935422,0.844498968562518,15.2,38.6,15,5,9924,20
657053,2023,"CU/FF/FS/SI/SL",4785,-0.0110426332288401,60.2,0.538098147993794,0.190385787319452,0.885810508668136,15.1,8.7,73.9,5,19140,20
656605,2023,"CH/CU/FC/FF/SI/ST",9357,-0.0097717217056749,55.5,0.538065073051129,0.197864615493457,0.878265530608801,15.1,11.7,63.7,6,46785,30
622772,2023,"CH/SI/SL",1536,-0.017560546875,82.3,0.538026864998943,0.217136314006258,0.858917415991628,15.1,24.9,32.6,3,3066,6
686799,2025,"CH/FF/SI/SL/ST",5577,0.00266057019903174,18.1,0.537983549286414,0.239859313050189,0.83610778552264,15,46.8,9.5,5,22296,20
691251,2025,"FF/FS/SI/SL",765,0.0184588235294118,5.3,0.537839723726832,0.262880924248585,0.812798523205079,15,69.6,2.3,4,2277,12
605135,2024,"CH/CU/FC/FF/FS/SI/SL/ST",8877,-0.00730584656978709,45,0.537789001887877,0.191541941121049,0.884036062654705,14.9,9.3,71.9,8,62139,56
608331,2025,"CH/CU/FC/FF/SI/SL/ST",9327,-0.0148385332904471,73.8,0.537777623478974,0.207776475576123,0.867778771381824,14.9,17.6,45.9,7,55962,42
641540,2025,"CH/FC/KC/SI/SL",1116,0.00147311827956989,20.4,0.537694360050807,0.206368274252019,0.869020445849595,14.8,17,48.1,5,4440,20
687792,2024,"CH/FF/KC/SL",4758,-0.0131355611601513,68.2,0.537672559382325,0.224090942696803,0.851254176067847,14.8,31.5,22.3,4,14274,12
670036,2025,"FC/FF/SI/ST",2451,-0.020452876376989,89.7,0.537668892877013,0.247410771044086,0.82792701470994,14.8,55.9,5.4,4,7353,12
670990,2023,"CH/SI/ST",2142,-0.00713585434173669,44.3,0.537654561765353,0.23810731000466,0.837201813526045,14.7,44.9,10,3,4284,6
666205,2023,"CH/CU/FF/SL",4359,0.0105719201651755,9.5,0.537646272129035,0.224430091770833,0.850862452487236,14.7,31.9,21.7,4,13077,12
608032,2023,"CH/FF/SL",3381,-0.0108163265306122,59.5,0.537619741682462,0.225030500564965,0.850208982799959,14.6,32.5,20.9,3,6702,6
676467,2025,"CH/CU/FF/SI/ST",4353,0.00168435561681599,19.9,0.537591053682887,0.205601978810036,0.869580128555738,14.6,16.3,48.9,5,17412,20
686972,2023,"FF/SL",195,0.0172,5.8,0.537584254585411,0.175930671270209,0.899237837900615,14.6,4.9,87.6,2,192,2
687075,2025,"CH/CU/FF/SI/SL/ST",870,-0.013951724137931,71.2,0.537565446198413,0.210263916226324,0.864866976170503,14.5,19.4,41.5,6,4350,30
656557,2024,"FC/FS/SI/ST",8205,-0.019945155393053,88.5,0.537563807866323,0.253992592920955,0.82113502281169,14.5,62.2,3.5,4,24588,12
663623,2023,"CH/CU/FF/SI",6441,-0.00547834187238007,38,0.537542990119906,0.202035598591939,0.873050381647873,14.4,14,55.6,4,19323,12
502085,2024,"CH/FC/KC/SI/SL",3633,-0.0179232039636664,83.3,0.537513035643728,0.212229524652736,0.862796546634719,14.4,20.6,38.6,5,14532,20
672335,2025,"FF/SI/SL/SV",1311,0.00295652173913044,17.4,0.537492431983525,0.202308363406758,0.872676500560292,14.3,14.2,54.8,4,3879,12
493603,2024,"CH/CU/FC/FF/SI/SL/ST",2991,-0.0129448345035105,66.9,0.537394075445565,0.203835383652916,0.870952767238213,14.3,15,51.6,7,17946,42
607455,2023,"CH/FF/SI/SL",480,-0.006475,41.3,0.537381201624984,0.264726341858594,0.810036061391373,14.3,71,1.9,4,1422,12
666168,2025,"CH/CU/FF/SI/SL",717,0.0102845188284519,10.1,0.537350524139301,0.200393528614204,0.874307519664398,14.2,12.8,57.4,5,2868,20
661563,2025,"CH/FF/SL",2910,-0.0128092783505155,66.4,0.537317308416422,0.226461731287469,0.848172885545375,14.2,33.9,18.7,3,5820,6
702795,2025,"CH/FF/SI/SL/ST",693,0.0123766233766234,8.3,0.537174050284657,0.238669754388343,0.835678346180972,14.1,45.7,9.3,5,2772,20
595345,2024,"CH/FF/SI/SL",1848,-0.00448376623376623,34.4,0.537127167387803,0.200876715009409,0.873377619766198,14.1,13.2,56,4,5544,12
643410,2025,"CU/FC/FS/SI/SL",2496,-0.00215144230769231,28,0.537095504985056,0.191996411063229,0.882194598906883,14,9.4,69.2,5,9912,20
547001,2024,"CH/CU/FF/SI/ST",1152,-0.0175338541666667,82.1,0.537028818163509,0.193380427666432,0.880677208660586,14,10.1,66.9,5,4608,20
595411,2023,"SI/SL",312,-0.0100673076923077,56.6,0.537026924947203,0.204103183497201,0.869950666397205,14,15.3,49.6,2,309,2
685314,2025,"CU/FF/SI",1281,-0.0282646370023419,97.2,0.537001957958474,0.205457648310185,0.868546267606763,13.9,16.2,47.2,3,2562,6
656786,2023,"CU/FC/FF/SI/ST",765,0.0130980392156863,7.7,0.53699693424289,0.215410323168439,0.858583545317342,13.9,23.3,32.1,5,3060,20
671737,2023,"CU/FC/FF/FS",5463,-0.000408566721581549,24.7,0.536960697526443,0.219333380330416,0.85458801472247,13.8,27,26.3,4,16380,12
666204,2024,"CH/FF/SL",1350,-0.000797777777777778,25.2,0.536952645475306,0.243841737768645,0.830063553181967,13.8,51.5,6.1,3,2700,6
672456,2024,"CH/FF/KC/SI/SL",4617,-0.00642884990253411,41.1,0.536938518168534,0.188526231403365,0.885350804933702,13.8,8,73.3,5,18468,20
681217,2024,"FF/FS/SI/ST",501,0.00419760479041916,15.7,0.536916735383705,0.201416985973704,0.872416484793706,13.7,13.6,54.5,4,1458,12
666129,2024,"CH/CU/FC/FF/SI/SL",1764,-0.0094234693877551,53.8,0.53688579418855,0.211713240481362,0.862058347895738,13.7,20.1,37.4,6,8820,30
543475,2024,"CH/CU/FC/FF/SI/ST",216,-0.034875,98.9,0.536850361910439,0.225097299429756,0.848603424391122,13.6,32.5,19.2,6,1080,30
672335,2023,"CU/FF/SI/SV",2631,-0.0116237172177879,62.2,0.536826969995534,0.172832143339423,0.900821796651646,13.6,4.4,88.7,4,7884,12
672456,2025,"CH/FF/KC/SI/SL",4419,-0.00857162253903598,50.4,0.536818110100236,0.192324367135212,0.88131185306526,13.5,9.5,68,5,17664,20
683232,2024,"CU/FF/SL",3084,-0.00823443579766537,48.9,0.536705336207682,0.236412468078064,0.836998204337299,13.5,43.4,9.9,3,6168,6
663947,2024,"CH/CU/FC/FF/SI/ST",4014,-0.0284446935724963,97.3,0.536405445799275,0.212545110023997,0.860265781574552,13.5,20.7,35.1,6,20070,30
622098,2024,"CH/CU/FC/FF/SL",954,-0.00782075471698113,47.4,0.536309595600115,0.197761643741091,0.874857547459139,13.4,11.6,58.5,5,3816,20
493603,2023,"CH/FC/FF/SI/ST",3072,-0.0159599609375,77.8,0.536246690954844,0.222739416388658,0.84975396552103,13.4,30.2,20.4,5,12276,20
676272,2025,"CH/CU/FF/SI/SL",348,0.0334568965517241,1.9,0.536222111079655,0.180604439906038,0.891839782253273,13.3,6,81,5,1392,20
676604,2025,"CH/FF/SI/SL/ST",735,0.00955510204081633,10.6,0.536219374893794,0.213520572111854,0.858918177675733,13.3,21.3,32.7,5,2892,20
547973,2024,"FF/FS/SI/SL",3384,-0.0113643617021277,61.3,0.536150394005245,0.241869266198809,0.830431521811681,13.2,49.4,6.5,4,10152,12
664285,2024,"CH/CU/FF/SI/SL",7791,-0.0181262995764343,84,0.536114672735374,0.194582460074218,0.87764688539653,13.2,10.3,62.7,5,31164,20
621381,2025,"FC/FF/SI/SL",2979,-0.0195458207452165,87.4,0.536113855850005,0.227043017791371,0.845184693908638,13.2,34.5,15.8,4,8883,12
673540,2025,"CU/FC/FF/FO/SI/SL/ST",5706,-0.00796424815983176,47.8,0.536103026714297,0.224232467026813,0.84797358640178,13.1,31.6,18.5,7,34200,42
700270,2024,"FF/KC/SL",1407,-0.00805117270788912,48.1,0.536101194646788,0.17678064076615,0.895421748527426,13.1,5,84.2,3,2802,6
686642,2025,"CH/FF/SI/SL",987,-0.0168996960486322,80.4,0.536008783412967,0.215312293186192,0.856705273639743,13,23.2,29.3,4,2943,12
663989,2024,"CU/FC/SL",507,-0.0198343195266272,88.2,0.536007334653939,0.261117613336902,0.810897055970977,13,68.2,2.1,3,1014,6
657649,2024,"CH/CU/FC/FF/SI",3051,-0.0180294985250737,83.7,0.535798415205225,0.216866834338872,0.854729996071578,13,24.6,26.7,5,12204,20
612434,2025,"CH/SI/SL",315,-0.00154285714285714,26.8,0.535774642360677,0.205667797321497,0.865881487399856,12.9,16.4,42.9,3,630,6
660896,2025,"CH/CU/FF/SI/SL",3174,0.00491493383742911,15.1,0.535770216117084,0.217027216721742,0.854513215512426,12.9,24.7,26.2,5,12696,20
669160,2023,"CH/FC/FF/SI/SL/ST",2169,-0.0306113416320885,97.8,0.535769209865011,0.214508840428724,0.857029579301298,12.8,22.6,29.8,6,10845,30
548384,2025,"CH/FC/SI/ST",1164,-0.0335128865979381,98.7,0.53567338662422,0.233333891291847,0.838012881956594,12.8,40.3,10.6,4,3492,12
673540,2023,"CU/FC/FF/FO/SL/ST",8379,-0.0131944146079484,68.6,0.53563632136465,0.221070451314933,0.850202191414367,12.7,28.8,20.9,6,41895,30
686753,2023,"CH/CU/FF/SI/SL",2022,-0.00868545994065282,51,0.535584235669755,0.203618466541141,0.867550004798369,12.7,14.9,45.3,5,8088,20
665152,2024,"CU/FC/FF/FS/SI",6513,-0.0116499309074159,62.3,0.535470893506473,0.209397637047017,0.861544149965929,12.7,18.8,36.8,5,26052,20
656731,2023,"CH/CU/FF/FS/SI/SL",6705,-0.000897986577181208,25.5,0.535419932971142,0.213109636752476,0.857730229189807,12.6,21.1,31,6,33525,30
669060,2024,"CH/CU/FC/FF/SI",4929,-0.0090158247108947,52.5,0.53541660626444,0.219831136635994,0.851002075892885,12.6,27.6,22,5,19716,20
669373,2025,"CH/CU/FF/SI/SL",8547,-0.0230716040716041,92.7,0.535405525121127,0.235757045766748,0.835054004475507,12.5,42.9,9,5,34152,20
477132,2025,"CU/FF/FS/SI/SL",5310,-0.0145762711864407,73.3,0.535350260125138,0.244513210266531,0.826187309983745,12.5,52.6,4.6,5,21204,20
656353,2024,"CU/FF/FS/SI/SL",201,-0.0315223880597015,98,0.535311984841807,0.223086624585944,0.84753734509767,12.4,30.4,18.1,5,768,20
608723,2023,"CU/FC/FF/ST",1989,-0.00454600301659125,34.7,0.535276869962223,0.179083481296669,0.891470258627778,12.4,5.5,80.6,4,5958,12
670810,2023,"CH/CU/FF/ST",573,0.0195026178010471,5,0.535276835922125,0.184108501920915,0.886445169923335,12.4,6.7,74.6,4,1683,12
669084,2025,"CH/CU/FC/FF/SI/SL",1764,-0.0229421768707483,92.6,0.53524954713656,0.222574876450424,0.847924217822696,12.3,30.1,18.4,6,8820,30
694918,2025,"CH/FF/SI/SL/ST",927,0.00985436893203884,10.4,0.535246206545896,0.213210397908607,0.857282015183185,12.3,21.1,30.2,5,3672,20
656457,2024,"FC/FF/SI/ST",435,-0.0139310344827586,71.1,0.535236756915986,0.24441801283961,0.826055500992362,12.2,52.5,4.6,4,1251,12
667755,2024,"FF/FS/KC/SI/SL",5211,-0.0156862406447899,76.8,0.535219861169723,0.213723815930639,0.856715906408807,12.2,21.6,29.4,5,20832,20
622503,2025,"CH/CU/FF/SI/SL",1602,-0.00455430711610487,34.7,0.535179390321239,0.206261568516032,0.864097212126446,12.2,16.9,40.6,5,6348,20
686747,2025,"CH/FF/SI/ST",300,0.04931,0.7,0.535073561324813,0.216102489303262,0.854044633346363,12.1,24,25.5,4,900,12
682825,2025,"FF/SI/SL",1242,-0.00624154589371981,40.2,0.535062643477077,0.236463377052481,0.833661909901672,12.1,43.5,8.1,3,2484,6
668390,2025,"FC/FF/FS/SI/SL",1857,-0.0228449111470113,92.5,0.535048189470193,0.234424905007847,0.835671473932539,12,41.5,9.3,5,7356,20
665896,2024,"CH/FF/SI/SL",933,-0.0173086816720257,81.7,0.535043005424836,0.22726941529161,0.842816595558063,12,34.7,13.7,4,2799,12
656457,2023,"FC/FF/FS/KC/SI",789,0.00952851711026616,10.6,0.535030305297739,0.235984986040133,0.834075624555345,11.9,43.1,8.4,5,3156,20
663485,2023,"CU/FC/FF/FS/SI",1239,-0.00399273607748184,33,0.534969826853789,0.205439212627447,0.864500441080132,11.9,16.2,41.1,5,4956,20
663562,2024,"CH/CU/FC/FF/SC/SI/ST",1095,0.00570684931506849,14.2,0.534927139911684,0.203351085725995,0.866503194097374,11.9,14.8,43.7,7,6570,42
681895,2025,"CU/FC/FF/SI/ST",987,-0.00728571428571428,44.8,0.534920668349887,0.218051509898774,0.851789826801001,11.8,25.8,23.1,5,3900,20
688138,2025,"CH/CU/FC/FF/SI/ST",4014,-0.00546188340807175,37.9,0.534904678692278,0.211663537491201,0.858145819893356,11.8,20.1,31.6,6,20070,30
682995,2025,"FS/SI/SL",138,-0.0245,94.4,0.534891336936397,0.227285725192639,0.842496948680155,11.7,34.8,13.4,3,276,6
679346,2023,"SI/SL",450,0.0113066666666667,9,0.534855554311557,0.161940935317852,0.90777017330526,11.7,2.8,92.3,2,438,2
642048,2024,"CH/CU/FF/SI/SL/ST",1878,-0.0130255591054313,67.4,0.534811266926565,0.219101943256129,0.850520590597002,11.6,26.7,21.4,6,9390,30
681892,2025,"CH/FC/SI/SL/ST",2175,-0.00718896551724138,44.6,0.534773340635508,0.216269862617406,0.85327681865361,11.6,24,24.6,5,8700,20
642016,2025,"FC/FF/SI/ST",765,-0.00614509803921569,39.9,0.53474654012931,0.217924715216568,0.851568365042051,11.6,25.7,22.7,4,2286,12
664299,2024,"CH/FF/KC/ST",1710,-0.00674561403508772,42.6,0.534745570473793,0.167649108770006,0.901842032177581,11.5,3.6,89.3,4,5130,12
692030,2025,"CH/FC/FF",123,0.0238048780487805,3.8,0.534714508130941,0.247836739867005,0.821592276394878,11.5,56.5,3.6,3,240,6
592332,2023,"FF/FS/SI/SL/ST",9198,-0.0109471624266145,60.1,0.534694507258405,0.236730691150295,0.832658323366515,11.4,44,7.4,5,36792,20
669169,2023,"CH/CU/FF/ST",663,0.00550226244343891,14.6,0.534662983768937,0.175498547022643,0.893827420515232,11.4,4.8,83.1,4,1989,12
664208,2023,"CU/FC/SI/ST",3120,-0.0193278846153846,86.9,0.534601156274849,0.174559485566961,0.894642826982737,11.4,4.6,83.6,4,9360,12
621051,2023,"CH/FC/FF/ST",2814,-0.0137100213219616,70.3,0.53453850465615,0.201343047999491,0.867733961312809,11.3,13.6,45.8,4,8442,12
502085,2023,"CH/FC/KC/SL",3204,-0.0151432584269663,74.9,0.534522632269651,0.209864005155143,0.859181259384159,11.3,19.1,33.1,4,9603,12
676680,2023,"FF/SI/ST",2511,-0.0281672640382318,97.1,0.534461676525144,0.166500741067999,0.902422611982288,11.2,3.5,89.6,3,5004,6
624133,2023,"CH/CU/FC/FF/SI/SL",6066,-0.0060217606330366,39.4,0.534444205796016,0.213805347047199,0.855083064544834,11.2,21.6,27,6,30330,30
608331,2024,"CH/CU/FC/FF/SI/SL/ST",8283,-0.0176599058312206,82.6,0.534351618408714,0.206008898192047,0.862694338625382,11.1,16.6,38.5,7,49698,42
663687,2023,"CH/CU/FC/FF/ST",3327,-0.00440847610459874,34.3,0.53427659106955,0.1797981264348,0.888755055704299,11.1,5.7,77.3,5,13308,20
695243,2023,"CH/FC/FF/SL",1827,-0.0128177339901478,66.5,0.534205425647101,0.210461991039101,0.857948860255101,11.1,19.6,31.3,4,5481,12
573204,2023,"CU/FF/SL/ST",1443,-0.00929106029106029,53.4,0.534141501474849,0.159367421881543,0.908915581068156,11,2.5,92.8,4,4329,12
622608,2024,"CH/CU/FF/SL",654,0.0129128440366972,7.9,0.5340527426693,0.235509704194325,0.832595781144275,11,42.6,7.3,4,1935,12
445276,2023,"FC/SI/SL",2163,-0.0146907073509015,73.6,0.534034665732954,0.2350534862928,0.833015845173108,10.9,42.2,7.5,3,4326,6
677944,2023,"CU/FF/FS/SL",1254,-0.00483732057416268,36,0.533999053981007,0.146602350139883,0.921395757822131,10.9,1.7,96.1,4,3708,12
676969,2025,"FC/KC/SI",141,-0.0241276595744681,93.9,0.533994294623978,0.157763911267039,0.910224677980917,10.8,2.3,93.4,3,258,6
667755,2023,"FF/FS/KC/SI/SL",2010,-0.0129179104477612,66.8,0.533964803658423,0.193001120464482,0.874928486852365,10.8,9.9,58.7,5,8040,20
656257,2025,"FC/FF/ST",189,0.0226666666666667,4,0.533949961597109,0.197830758723685,0.870069164470533,10.8,11.7,50,3,378,6
700669,2024,"CH/CU/FF/SL",315,-0.00365714285714286,31.9,0.533882480490087,0.205289757847221,0.862475203132953,10.7,16.1,38.1,4,945,12
623433,2024,"CH/CU/FF/SI",1719,-0.00652530541012216,41.5,0.533849325240162,0.228203623598964,0.839495026881359,10.7,35.5,11.2,4,5157,12
657649,2025,"CH/CU/FC/FF/SI",3129,-0.0135148609779482,69.6,0.533584914681214,0.215747484393022,0.851422344969406,10.6,23.6,22.5,5,12516,20
608334,2023,"CH/CU/SI/SL",471,-0.0176496815286624,82.5,0.533572099800389,0.208788025976001,0.858356173624777,10.6,18.2,31.8,4,1386,12
605135,2023,"CH/CU/FC/FF/FS/SI/SL/ST",9414,-0.0118986615678776,63.5,0.533480847925592,0.186412910794587,0.880548785056598,10.6,7.6,66.8,8,65898,56
669165,2024,"CH/FF",261,-0.0219540229885057,91.8,0.53347178782868,0.288247757394688,0.778695818262671,10.5,86.8,0.3,2,243,2
670059,2024,"FC/FF/SI/ST",2607,-0.0109355581127733,59.9,0.533451092510892,0.234125809777676,0.832776375244108,10.5,41.4,7.4,4,7821,12
670102,2023,"CU/FF/SL",1617,-0.0239480519480519,93.7,0.533394674884927,0.137303657794187,0.929485691975668,10.4,1.3,97.1,3,3228,6
519008,2025,"CH/SI/ST",816,0.0141617647058824,7.1,0.533280523885757,0.252991294684964,0.81356975308655,10.4,61.4,2.5,3,1614,6
670970,2023,"CH/CU/FF/SL",483,0.0165341614906832,6,0.533274977673749,0.190668166714856,0.875881788632643,10.3,9,60.4,4,1422,12
646242,2024,"CH/CU/FF/SI/SL",498,0.0108072289156627,9.3,0.533250147304245,0.179474879076131,0.887025415532358,10.3,5.6,75.4,5,1992,20
573124,2023,"FC/SI/ST",2502,-0.0146690647482014,73.5,0.533229831170622,0.17195623675899,0.894503425582253,10.3,4.2,83.5,3,4968,6
622253,2024,"CH/SI/ST",1770,-0.00833389830508474,49.5,0.533213805833698,0.239578544983159,0.826849066684238,10.2,46.5,4.8,3,3540,6
820862,2025,"FF/SI/SL",1935,-0.0108852713178295,59.6,0.533204487098933,0.234425548352121,0.831983425845745,10.2,41.5,7.1,3,3864,6
681347,2024,"CH/CU/FF",204,-0.00626470588235294,40.3,0.533181345255384,0.162890681427977,0.90347200908279,10.1,2.9,90.3,3,372,6
666818,2023,"CH/FC/FF/SL",1614,-0.0074275092936803,45.6,0.53316659345669,0.233236481468931,0.83309670544445,10.1,40.2,7.6,4,4842,12
657053,2024,"CU/FF/FS/SI",1473,0.0149246435845214,6.8,0.533103235064482,0.184703163793852,0.881503306335112,10.1,6.9,68.3,4,4419,12
683568,2024,"CH/FF/SL",411,-0.0184014598540146,84.9,0.533061467483669,0.176053422857126,0.890069512110213,10,4.9,79.3,3,822,6
605288,2024,"CH/CU/FF/SI/SL",3303,-0.0038755676657584,32.5,0.532745170093962,0.202841048080739,0.862649292107186,10,14.5,38.4,5,13212,20
542881,2023,"CH/FC/FF/SI/SL",7293,-0.00494405594405594,36.3,0.532580953189761,0.211630847417331,0.853531058962191,9.9,20.1,25.1,5,29112,20
691951,2025,"CH/CU/FF/SL",909,0.0139405940594059,7.3,0.532575573827548,0.179164693963201,0.885986453691896,9.9,5.5,74.1,4,2727,12
472551,2023,"CH/FF/KC/SI",423,0.0166737588652482,5.9,0.532539529426441,0.204562589398709,0.860516469454173,9.8,15.6,35.5,4,1269,12
641149,2023,"CU/FF/SI/SL",267,0.0386741573033708,1.6,0.532538326118605,0.18852583440584,0.876550817831371,9.8,7.9,61.3,4,756,12
605280,2024,"SI/SL/ST",3255,-0.0127354838709677,66.1,0.532531573963256,0.165718987323187,0.899344160603326,9.8,3.4,87.8,3,6492,6
596295,2023,"CH/FF/KC/SI/SL",6480,0.00191388888888889,19.4,0.532529712983667,0.219812744721735,0.8452466812456,9.7,27.5,16,5,25920,20
670161,2024,"FF/SL",153,0.0437450980392157,1.2,0.532487038204238,0.168710007874166,0.89626406853431,9.7,3.8,85.1,2,141,2
668868,2023,"CH/CU/FF/SL",3504,-0.00400599315068493,33.1,0.532469276745647,0.208847913652383,0.856090639838911,9.6,18.3,28.6,4,10494,12
502171,2023,"FF/FS/KC/SI/SL",7518,-0.00505107741420591,36.6,0.532359726506347,0.200824361721051,0.863895091291642,9.6,13.1,40.4,5,30072,20
664849,2023,"SI/ST",405,-0.0152,75.1,0.532354576534249,0.117209294543131,0.947499858525367,9.5,0.7,98.7,2,405,2
700363,2025,"CU/FF/FS/SL",2133,-0.0079957805907173,47.9,0.532351683813794,0.196433414388686,0.868269953238902,9.5,11,46.6,4,6399,12
678906,2025,"CH/CU/FF/SI/ST",1719,-0.00825828970331588,49,0.532332276975629,0.190778436198611,0.873886117752646,9.5,9,56.8,5,6876,20
694462,2025,"CU/FC/FF/FS/SI/SL",2553,-0.014978848413631,74.3,0.532264453879354,0.236440870936357,0.828088036822352,9.4,43.4,5.5,6,12765,30
607192,2025,"CU/FF/SI/SL",4440,-0.016702027027027,80,0.532185334802046,0.223196430103501,0.841174239500591,9.4,30.6,12.5,4,13320,12
682790,2025,"CH/FF/SL/SV",1104,-0.0179347826086957,83.3,0.532133780952986,0.164364474556063,0.899903087349909,9.3,3,88.2,4,3312,12
700270,2025,"FF/SL",180,0.0121166666666667,8.4,0.532102317648107,0.160031713796269,0.904172921499946,9.3,2.6,90.7,2,165,2
683232,2025,"CU/FF/SL",2535,-0.0222923076923077,92.1,0.531977288039414,0.224883690137291,0.839070885941536,9.3,32.3,11,3,5070,6
607457,2023,"FC/FF/SI/SL",468,0.0301346153846154,2.4,0.531919976061431,0.198189108218194,0.865650843904667,9.2,11.9,42.7,4,1350,12
630023,2024,"FF/FS/SI/SL",1545,0.011726213592233,8.8,0.531881274317524,0.214253244107685,0.849509304527362,9.2,22.2,19.9,4,4635,12
663562,2023,"CH/CU/FC/FF/SI/SL",1803,0.00742262895174709,12.8,0.531819960315917,0.221614366602251,0.842025554029584,9.1,29.3,13.1,6,9015,30
686651,2023,"CH/CU/FF/SL",672,0.00795535714285714,12.2,0.531808919633513,0.179777357252963,0.883840482014064,9.1,5.7,71.5,4,2016,12
596057,2023,"CH/FF/SL",774,-0.00121705426356589,26,0.531808841817528,0.219798939324381,0.843818744310675,9,27.5,14.6,3,1512,6
663776,2024,"CH/CU/FF/SI/SL/ST",4332,-0.0056516620498615,38.6,0.531738638387593,0.188958221971737,0.87451905480345,9,8.2,57.7,6,21660,30
656234,2024,"CU/FC/SI/SL/ST",2052,-0.00354824561403509,31.5,0.531703091430995,0.222696600886296,0.840709581975694,9,30.2,12.2,5,8112,20
675540,2024,"CU/FF/FS/SL",1917,-0.0100203442879499,56.3,0.531694591910886,0.191433045127353,0.871956138694419,8.9,9.2,53.4,4,5688,12
690829,2023,"FF/SL",606,-0.00955940594059406,54.6,0.531678543517735,0.146917437142703,0.916439649892767,8.9,1.7,95.2,2,591,2
804636,2025,"CH/CU/FF/SL",1113,0.00403234501347709,16,0.531613754481766,0.190276306023266,0.872951202940265,8.8,8.6,55.3,4,3339,12
664126,2025,"CH/FC/FF/SL",2961,-0.0189473150962513,86.1,0.531559070001592,0.229548313109292,0.833569826893891,8.8,36.8,8,4,8883,12
608328,2023,"CU/FF/FS/SL",675,0.0272177777777778,2.9,0.53155831855675,0.206144368186605,0.856972268926894,8.7,16.8,29.6,4,2025,12
688297,2025,"FC/FF/SI/ST",1182,0.00160406091370558,20.1,0.531549740790755,0.223667675715711,0.8394318058658,8.7,30.9,11.1,4,3546,12
607237,2023,"FF/SI/SL",1428,-0.00141386554621849,26.5,0.531545932468701,0.232716456945965,0.830375407991436,8.7,39.7,6.4,3,2856,6
605347,2025,"CH/FF/KC/SI/SL",1161,-0.0179793281653747,83.5,0.53154274522615,0.19019315608481,0.87289233436749,8.6,8.5,55.2,5,4632,20
671212,2024,"CU/FF/SL/ST",2898,-0.00465217391304348,35.2,0.531451656006086,0.176165779338528,0.886737532673644,8.6,5,75,4,8694,12
685116,2024,"CH/CU/FF/SI/ST",474,0.0208101265822785,4.5,0.531437266365713,0.180254079719562,0.882620453011864,8.5,5.8,69.9,5,1896,20
